"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5821.0120639041,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030901"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,11043.1828873466,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030901"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1913.51175162542,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030901"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,370.786938567253,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030901"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,6636.4640907844,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,11682.0454670608,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3089.72235661315,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030902"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,3449.49949385963,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,3511.44139227159,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4149.65335970491,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030903"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,10557.2943896601,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24879.7264594052,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,4322.0924513776,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,12561.0358592541,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030904"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4528.97237198931,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,10080.8092146179,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1004.66683513417,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030905"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,10451.4024822381,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030906"
