"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"both",481.508029373248,2006,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.343558039476357
"passive",252.834509755368,2006,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.18039850466582
"both",1116.00703892588,2006,"Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.355215550295887
"passive",771.083692820387,2006,"Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.245429382356764
"active",119.009757868937,2006,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.065853783966035
"both",744.772802125835,2006,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.412118368218065
"passive",121.838328072377,2006,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.0674189669766183
"active",259.414398848199,2006,"Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.183491878845367
"both",827.513835348553,2006,"Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.58532629296146
"both",5789.69458793996,2006,"Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.617651301077938
"passive",111.413348455349,2006,"Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.0118857046059456
"active",3110.06581086767,2006,"Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.0792794724300147
"both",22958.4530490888,2006,"Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.585239720388177
"active",2251.01332451201,2006,"Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.0659814757699378
"both",20941.3807671226,2006,"Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.613831643122097
"active",1111.58758660187,2006,"Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.0739835994333545
"both",9278.59170559623,2006,"Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.617552427111029
"active",166.578002662302,2006,"Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.198520712955208
"both",496.949912088263,2006,"Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.592244169542539
"active",699.646603506952,2006,"Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.165655506765415
"both",2507.66813594255,2006,"Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.593741231325681
"active",399.199012141121,2006,"Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.342361232534808
"both",500.759849070703,2006,"Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.429461882213237
"active",478.959819461476,2006,"Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.181283226329966
"both",1417.52318693972,2006,"Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.536523454127946
