BpS_Code,MAP_ZONE,SCLASS,AREA_PCT,AREA,AREA_TOTAL
RaPICOpu_flw,OEC,D,5.25954982349645,4112.08355,78183.184645
RaPICOpu_flw,OEC,E,12.8769367744652,10067.599255,78183.184645
RaPIJEsp_fjp,OSW,A,25.7802327556228,21267.856245,82496.758065
RaPIJEsp_fjp,OSW,B,23.292006674808,19215.150395,82496.758065
RaPIJEsp_fjp,OSW,C,30.5585434037747,25209.80762,82496.758065
RaPIJEsp_fjp,OSW,D,2.11890108290403,1748.0247,82496.758065
RaPIJEsp_fjp,OSW,E,18.2503160828905,15055.919105,82496.758065
RaPIPOm_fdp,OBM,A,10.433762921384,111920.72854,1072678.470685
RaPIPOm_fdp,OBM,B,33.7869505606428,362425.344565,1072678.470685
RaPIPOm_fdp,OBM,C,21.2264085420302,227691.11453,1072678.470685
RaPIPOm_fdp,OBM,D,11.0832141376978,118887.251915,1072678.470685
RaPIPOm_fdp,OBM,E,23.4696638382453,251754.031135,1072678.470685
RaPIPOm_fdp,OEC,A,12.5564236430712,3792.27954,30201.908185
RaPIPOm_fdp,OEC,B,54.321333107516,16406.07915,30201.908185
RaPIPOm_fdp,OEC,C,12.7559774084519,3852.548585,30201.908185
RaPIPOm_fdp,OEC,D,5.28707024145269,1596.7961,30201.908185
RaPIPOm_fdp,OEC,E,15.0791955995081,4554.20481,30201.908185
RaPIPOm_fpd,OBM,A,23.3381514894748,3123.982565,13385.732655
RaPIPOm_fpd,OBM,B,22.4609147850936,3006.558005,13385.732655
RaPIPOm_fpd,OBM,C,24.3383342471216,3257.864355,13385.732655
RaPIPOm_fpd,OBM,D,14.4229011945704,1930.610995,13385.732655
RaPIPOm_fpd,OBM,E,15.4396982837396,2066.716735,13385.732655
RaPIPOm_fpd,OEC,A,3.23741007194245,2.001555,61.82581
RaPIPOm_fpd,OEC,B,83.0935251798561,51.373245,61.82581
RaPIPOm_fpd,OEC,C,0.719424460431655,0.44479,61.82581
RaPIPOm_fpd,OEC,D,3.9568345323741,2.446345,61.82581
RaPIPOm_fpd,OEC,E,8.99280575539568,5.559875,61.82581
RaPIPOm_fpd,OSW,A,12.136214900379,9180.4656,75645.212905
RaPIPOm_fpd,OSW,B,47.4497190854327,35893.441025,75645.212905
RaPIPOm_fpd,OSW,C,14.8151197010634,11206.92884,75645.212905
RaPIPOm_fpd,OSW,D,5.29665813094059,4006.66832,75645.212905
RaPIPOm_fpd,OSW,E,20.3022881821843,15357.70912,75645.212905
RaPIPOm_fpd,WCB,A,18.4045205591433,20028.226515,108822.3214
RaPIPOm_fpd,WCB,B,31.9512793264122,34770.12388,108822.3214
RaPIPOm_fpd,WCB,C,27.3698193411265,29784.47277,108822.3214
RaPIPOm_fpd,WCB,D,16.203098177062,17632.587575,108822.3214
RaPIPOm_fpd,WCB,E,6.07128259625603,6606.91066,108822.3214
RaPIPOm_fpd,WEC,A,20.2264974518305,30751.44623,152035.44906
RaPIPOm_fpd,WEC,B,34.5404225689995,52513.68656,152035.44906
RaPIPOm_fpd,WEC,C,9.66636825876061,14696.30639,152035.44906
RaPIPOm_fpd,WEC,D,10.1079827040437,15367.716895,152035.44906
RaPIPOm_fpd,WEC,E,25.4587290163656,38706.292985,152035.44906
RaPIPOm_fpd,WNE,A,13.5705348870238,44625.33591,328839.91885
RaPIPOm_fpd,WNE,B,40.9040124980556,134508.721505,328839.91885
RaPIPOm_fpd,WNE,C,14.4401236279529,47484.89082,328839.91885
RaPIPOm_fpd,WNE,D,10.0612053049106,33085.25936,328839.91885
RaPIPOm_fpd,WNE,E,21.024123682057,69135.711255,328839.91885
RaPIPOm_fpl,OEC,A,11.9672559679736,115864.014285,968175.28258
RaPIPOm_fpl,OEC,B,43.794763821598,424010.078385,968175.28258
RaPIPOm_fpl,OEC,C,19.7240596094459,190963.46986,968175.28258
RaPIPOm_fpl,OEC,D,6.777845566366,65621.425465,968175.28258
RaPIPOm_fpl,OEC,E,17.7360750346166,171716.294585,968175.28258
RaPIPOxe_fpd,OBM,A,42.6751592356688,14.900465,34.916015
RaPIPOxe_fpd,OBM,B,15.9235668789809,5.559875,34.916015
RaPIPOxe_fpd,OBM,C,26.1146496815287,9.118195,34.916015
RaPIPOxe_fpd,OBM,D,12.7388535031847,4.4479,34.916015
RaPIPOxe_fpd,OBM,E,2.54777070063694,0.88958,34.916015
RaPIPOxe_fpd,OEC,A,12.2927632148741,80492.089535,654792.483415
RaPIPOxe_fpd,OEC,B,55.2538365106272,361797.96827,654792.483415
RaPIPOxe_fpd,OEC,C,19.1487078151954,125384.299445,654792.483415
RaPIPOxe_fpd,OEC,D,1.05893569117308,6933.83131,654792.483415
RaPIPOxe_fpd,OEC,E,12.2457567681302,80184.294855,654792.483415
RaPIPOxe_fpd,OSE,A,3.8111794597486,63.382575,1663.06981
RaPIPOxe_fpd,OSE,B,23.1211553891415,384.520955,1663.06981
RaPIPOxe_fpd,OSE,C,68.7349558705536,1143.1103,1663.06981
RaPIPOxe_fpd,OSE,E,4.3327092805563,72.05598,1663.06981
RaPIPOxe_fxp,OBM,A,17.4301469950742,91656.98572,525853.199895
RaPIPOxe_fxp,OBM,B,44.110660135056,231957.317815,525853.199895
RaPIPOxe_fxp,OBM,C,26.6665989991123,140227.16414,525853.199895
RaPIPOxe_fxp,OBM,D,1.77064843702752,9311.011465,525853.199895
RaPIPOxe_fxp,OBM,E,10.02194543373,52700.720755,525853.199895
RaPIPOxe_fxp,OEC,A,18.6598054565894,97748.162375,523843.41628
RaPIPOxe_fxp,OEC,B,39.9393495294345,209219.653015,523843.41628
RaPIPOxe_fxp,OEC,C,29.3437301525305,153715.198495,523843.41628
RaPIPOxe_fxp,OEC,D,1.57612258136826,8256.414375,523843.41628
RaPIPOxe_fxp,OEC,E,10.4809922800773,54903.98802,523843.41628
RaPIPOxe_fxp,OSE,A,40.6529672858787,13749.126085,33820.719625
RaPIPOxe_fxp,OSE,B,17.8346210751274,6031.79719,33820.719625
RaPIPOxe_fxp,OSE,C,38.2120664145981,12923.595845,33820.719625
RaPIPOxe_fxp,OSE,D,0.106526385007398,36.02799,33820.719625
RaPIPOxe_fxp,OSE,E,3.19381883938846,1080.172515,33820.719625
RaREFI_fcw,OEC,A,1.37126086026939,313.799345,22884.00071
RaREFI_fcw,OEC,B,48.1690606231414,11023.008175,22884.00071
RaREFI_fcw,OEC,C,8.22853699780365,1883.018465,22884.00071
RaREFI_fcw,OEC,D,1.79595327411612,410.98596,22884.00071
RaREFI_fcw,OEC,E,40.4351882446695,9253.188765,22884.00071
RaREFI_fcw,OSW,A,5.88210233195612,14431.433945,245344.82963
RaREFI_fcw,OSW,B,39.707250039431,97419.68496,245344.82963
RaREFI_fcw,OSW,C,10.0705768885618,24707.63971,245344.82963
RaREFI_fcw,OSW,D,3.53854353812657,8681.633615,245344.82963
RaREFI_fcw,OSW,E,40.8015272019246,100104.4374,245344.82963
RaREFI_frf,OEC,A,3.54748538102765,2026.46324,57123.93491
RaREFI_frf,OEC,B,64.0361600573079,36579.97439,57123.93491
RaREFI_frf,OEC,C,16.9778632551838,9698.423555,57123.93491
RaREFI_frf,OEC,D,0.0716349111182054,40.92068,57123.93491
RaREFI_frf,OEC,E,15.3668563953624,8778.153045,57123.93491
RaREFI_frm,OEC,A,0.215584226641185,72.50077,33629.904715
RaREFI_frm,OEC,B,41.023826686153,13796.273825,33629.904715
RaREFI_frm,OEC,C,2.03151762037337,683.19744,33629.904715
RaREFI_frm,OEC,D,0.181857859896705,61.158625,33629.904715
RaREFI_frm,OEC,E,56.5472136069357,19016.774055,33629.904715
RaREFI_frm,OSW,A,2.44426754809538,1345.267355,55037.647415
RaREFI_frm,OSW,B,47.2088315277783,25982.630245,55037.647415
RaREFI_frm,OSW,C,5.24978078770957,2889.35584,55037.647415
RaREFI_frm,OSW,D,0.902710150842301,496.83043,55037.647415
RaREFI_frm,OSW,E,44.1944099855744,24323.563545,55037.647415
RaSAWD_fal,OEC,A,29.125041402669,18186.795915,62443.845705
RaSAWD_fal,OEC,B,64.2166971176619,40099.375265,62443.845705
RaSAWD_fal,OEC,C,6.65826147966906,4157.674525,62443.845705
RaSAWD_fal,OSW,A,13.5601505146272,3269.873685,24113.84506
RaSAWD_fal,OSW,B,83.7855535470543,20203.918565,24113.84506
RaSAWD_fal,OSW,C,2.65429593831852,640.05281,24113.84506
RaSAWD_fal,WEC,A,47.3741964476583,159190.118605,336027.058065
RaSAWD_fal,WEC,B,42.7347219988524,143600.229105,336027.058065
RaSAWD_fal,WEC,C,9.8910815534893,33236.710355,336027.058065
RaSAWD_fal,WNE,A,57.3067417363837,125359.6136,218751.947505
RaSAWD_fal,WNE,B,27.7536322498854,60711.61105,218751.947505
RaSAWD_fal,WNE,C,14.9396260137309,32680.722855,218751.947505
RaSAWD_fsw,OBM,A,35.1253160517466,22275.750385,63417.935805
RaSAWD_fsw,OBM,B,48.1976721758738,30565.9688,63417.935805
RaSAWD_fsw,OBM,C,16.6770117723796,10576.21662,63417.935805
RaSAWD_fsw,OEC,A,51.7985611510791,16.01244,30.912905
RaSAWD_fsw,OEC,B,47.4820143884892,14.67807,30.912905
RaSAWD_fsw,OEC,C,0.719424460431655,0.222395,30.912905
RaSPFI_fcd,OBM,A,6.90160238046833,36541.055265,529457.55566
RaSPFI_fcd,OBM,B,5.30086008027864,28065.80421,529457.55566
RaSPFI_fcd,OBM,C,38.5046801203676,203865.93818,529457.55566
RaSPFI_fcd,OBM,D,12.4533962165877,65935.447205,529457.55566
RaSPFI_fcd,OBM,E,36.8394612022978,195049.3108,529457.55566
RaSPFI_fcd,OEC,A,0.4742145820984,1.77916,375.180365
RaSPFI_fcd,OEC,B,1.0669828097214,4.00311,375.180365
RaSPFI_fcd,OEC,C,64.43390634262,241.743365,375.180365
RaSPFI_fcd,OEC,D,3.2009484291642,12.00933,375.180365
RaSPFI_fcd,OEC,E,30.823947836396,115.6454,375.180365
RaSPFI_fcd,WCB,B,7.22543352601156,5.559875,76.94867
RaSPFI_fcd,WCB,C,41.9075144508671,32.247275,76.94867
RaSPFI_fcd,WCB,D,1.15606936416185,0.88958,76.94867
RaSPFI_fcd,WCB,E,49.7109826589595,38.25194,76.94867
RaSPFI_fcd,WNE,A,9.86122008095785,88440.931625,896855.87482
RaSPFI_fcd,WNE,B,3.46213321245533,31050.34511,896855.87482
RaSPFI_fcd,WNE,C,48.61822652525,436035.420825,896855.87482
RaSPFI_fcd,WNE,D,10.5174527539256,94326.392905,896855.87482
RaSPFI_fcd,WNE,E,27.5409674274112,247002.784355,896855.87482
RaSPFI_fmz,OEC,A,3.29168759359732,7972.86075,242211.951265
RaSPFI_fmz,OEC,B,5.47531142486459,13261.85864,242211.951265
RaSPFI_fmz,OEC,C,44.2731522247125,107234.86589,242211.951265
RaSPFI_fmz,OEC,D,21.9565203418948,53181.31635,242211.951265
RaSPFI_fmz,OEC,E,25.0033284149308,60561.049635,242211.951265
RaSSHE_fss,OSW,A,21.2056742318645,7071.27142,33346.128695
RaSSHE_fss,OSW,B,55.0036347630068,18341.582835,33346.128695
RaSSHE_fss,OSW,D,5.61887675819156,1873.677875,33346.128695
RaSSHE_fss,OSW,E,18.1718142469371,6059.596565,33346.128695
RaSSHE_fss,ZoneNull,A,7.68503856566379,669.186555,8707.65383
RaSSHE_fss,ZoneNull,B,60.4995658170302,5268.09276,8707.65383
RaSSHE_fss,ZoneNull,D,17.4567094038923,1520.069825,8707.65383
RaSSHE_fss,ZoneNull,E,14.3586862134137,1250.30469,8707.65383
RaTAOAco_ftm,OSW,A,8.37857598723424,49721.517335,593436.371655
RaTAOAco_ftm,OSW,B,41.7461621974907,247736.91025,593436.371655
RaTAOAco_ftm,OSW,C,7.01947879413384,41656.140265,593436.371655
RaTAOAco_ftm,OSW,D,4.02568740914462,23889.893295,593436.371655
RaTAOAco_ftm,OSW,E,38.8300956119966,230431.91051,593436.371655
RaTAOAco_fto,OSW,A,26.2487344591585,7207.37716,27457.998675
RaTAOAco_fto,OSW,B,26.8942615316082,7384.625975,27457.998675
RaTAOAco_fto,OSW,C,8.74498845826753,2401.198815,27457.998675
RaTAOAco_fto,OSW,D,9.34920827764954,2567.105485,27457.998675
RaTAOAco_fto,OSW,E,28.7628072733163,7897.69124,27457.998675
