"PLT_CN","sclass"
23851035010900,"E"
23851268010900,"A"
23851627010900,"C"
23851926010900,"C"
23851995010900,NA
23852019010900,"C"
23852308010900,NA
23852332010900,NA
23852356010900,"A"
23852448010900,"D"
23852569010900,NA
23852598010900,"C"
24377786010900,NA
24377801010900,NA
24377817010900,NA
24377832010900,NA
24377847010900,NA
24377863010900,NA
24377878010900,NA
24377894010900,NA
24377909010900,NA
24377925010900,NA
24377940010900,NA
24377956010900,"A"
24378040010900,NA
24378055010900,NA
24378071010900,NA
24378086010900,NA
24378102010900,NA
24378117010900,NA
24378134010900,NA
24378150010900,NA
24378166010900,NA
24378182010900,NA
24378198010900,NA
24378214010900,NA
24378230010900,NA
24378245010900,NA
24378261010900,NA
48205008010497,"A"
48205009010497,NA
48205010010497,NA
48205011010497,"D"
48205012010497,"D"
48205014010497,NA
48205015010497,NA
48205016010497,"D"
48205019010497,"B"
48205022010497,"B"
48205023010497,NA
48205026010497,"B"
48205027010497,"A"
48205028010497,"B"
48205029010497,NA
48205033010497,NA
48205034010497,NA
48205042010497,NA
48205052010497,NA
48205062010497,NA
48205063010497,NA
48205072010497,NA
48205077010497,"B"
48205084010497,NA
48205085010497,NA
48205087010497,"A"
48204866010497,NA
48204867010497,NA
48204868010497,"E"
48204869010497,"E"
48204871010497,NA
48204874010497,"C"
48204875010497,NA
48204878010497,"E"
48204888010497,NA
48204889010497,NA
48204895010497,"A"
48204900010497,NA
48204903010497,NA
48204910010497,"B"
48204940010497,NA
48204945010497,NA
48204948010497,NA
48205927010497,NA
48205928010497,"C"
48205930010497,"A"
48205931010497,NA
48205932010497,"C"
48205936010497,"B"
48205938010497,"D"
48205940010497,"B"
48205941010497,"A"
48205942010497,"C"
48205943010497,NA
48205944010497,NA
48205946010497,NA
48205948010497,"A"
48205951010497,NA
48202973010497,NA
48202982010497,NA
48202986010497,NA
48202994010497,"D"
48202995010497,NA
48202996010497,"A"
48202999010497,NA
48203000010497,NA
48203001010497,NA
48203003010497,"B"
48203006010497,NA
48203015010497,"C"
48203018010497,NA
48203019010497,NA
48203023010497,"E"
48203024010497,NA
48203032010497,"E"
48203034010497,"A"
48203037010497,"A"
48203038010497,"A"
48203041010497,NA
48203048010497,"E"
48203049010497,"C"
48203052010497,NA
48203053010497,NA
48203056010497,NA
48203057010497,NA
48203065010497,NA
48203069010497,"B"
48203072010497,NA
48203076010497,NA
48203079010497,"E"
48203080010497,NA
48203082010497,NA
48203083010497,NA
48203086010497,NA
48203087010497,"C"
48202918010497,NA
48203967010497,"B"
48203976010497,NA
48203980010497,"B"
48203983010497,NA
48203986010497,"C"
48203988010497,NA
48203991010497,"B"
48203995010497,NA
48203997010497,NA
48203999010497,"C"
48204004010497,NA
48204005010497,NA
48204020010497,NA
48204032010497,"C"
48204037010497,NA
48204038010497,"A"
48204042010497,"E"
48204045010497,NA
48204046010497,NA
48204047010497,"D"
48204049010497,NA
48205956010497,NA
48205959010497,NA
48205960010497,NA
48205968010497,NA
48205970010497,NA
48205973010497,"B"
48205980010497,"A"
48205982010497,"A"
48205983010497,"E"
48205984010497,"A"
48205986010497,"C"
48205987010497,"A"
48205988010497,"D"
48205989010497,"A"
48205990010497,"D"
48206001010497,"C"
48206002010497,NA
48206003010497,NA
48206004010497,"C"
48206005010497,NA
48206006010497,NA
48206007010497,NA
48206016010497,"C"
48206018010497,NA
48206020010497,"C"
48206021010497,"D"
48206023010497,"E"
48206024010497,"E"
48206026010497,"C"
48206027010497,"B"
48206028010497,NA
48206029010497,"B"
48206030010497,"E"
48206032010497,"C"
48206033010497,"A"
48206034010497,"A"
48206035010497,"E"
48206036010497,"A"
48206037010497,"E"
48206038010497,"E"
48205918010497,NA
48202523010497,NA
48202524010497,NA
48202529010497,NA
48202532010497,"A"
48202533010497,"C"
48202549010497,NA
48202550010497,NA
48202553010497,"E"
48202554010497,"B"
48202558010497,NA
48202561010497,NA
48202564010497,NA
48202567010497,"A"
48202568010497,"C"
48202569010497,"C"
48202570010497,"A"
48202571010497,"E"
48202572010497,NA
48202575010497,NA
48202576010497,NA
48202577010497,NA
48202581010497,NA
48202587010497,"B"
48202588010497,NA
48202589010497,"C"
48202593010497,NA
48202594010497,NA
48202596010497,"C"
48202598010497,NA
48202601010497,NA
48202602010497,NA
48202604010497,"B"
48202606010497,NA
48202607010497,NA
48202608010497,NA
48202611010497,NA
48202618010497,NA
48202621010497,NA
48202622010497,"E"
48202630010497,NA
48202631010497,NA
48202632010497,NA
48202633010497,NA
48202637010497,NA
48202641010497,NA
48202642010497,NA
48202646010497,NA
48202649010497,NA
48202665010497,NA
10775507020004,"E"
48202482010497,"E"
48202485010497,"E"
48202501010497,NA
48202510010497,NA
48202511010497,NA
48202512010497,NA
48202513010497,NA
48202517010497,NA
48202518010497,NA
48202519010497,"B"
48202521010497,NA
48202522010497,NA
48203655010497,"A"
48203657010497,NA
48203658010497,"E"
48203659010497,"D"
48203660010497,"B"
48203661010497,"C"
48203668010497,"C"
48203670010497,"A"
48203671010497,"C"
48203672010497,"C"
48203677010497,"B"
48203678010497,"C"
48203679010497,NA
48203685010497,NA
48203695010497,NA
48203696010497,NA
48203700010497,"E"
48203701010497,"B"
48203702010497,"D"
48203708010497,"E"
48203710010497,"E"
48203711010497,"E"
48203715010497,"B"
48203716010497,NA
48203722010497,NA
48203724010497,NA
48203725010497,"B"
48203729010497,NA
48203730010497,NA
48203732010497,"C"
48203733010497,NA
48203737010497,NA
48203740010497,"B"
48203741010497,"A"
48203742010497,"E"
48203743010497,"E"
48203746010497,"A"
48203747010497,"D"
48203749010497,"D"
48203750010497,"C"
48203754010497,NA
48203757010497,"E"
48203758010497,"C"
48203759010497,"E"
48203760010497,"B"
48203762010497,NA
48203765010497,"D"
48203766010497,"A"
48203768010497,"C"
48203769010497,"C"
48203770010497,"E"
48203773010497,NA
48203774010497,NA
48203775010497,NA
48203777010497,"E"
48203778010497,NA
48203781010497,"C"
48203782010497,"B"
48203783010497,"C"
48203790010497,NA
48203791010497,"C"
48203792010497,"B"
48206047010497,"A"
48206048010497,"C"
48206049010497,"E"
48206051010497,"E"
48206052010497,"E"
48206054010497,"C"
48206056010497,"D"
48206058010497,"A"
48206060010497,"C"
48206061010497,"B"
48206068010497,"E"
48206071010497,"A"
48206073010497,"A"
48206074010497,"C"
48206076010497,"D"
48206077010497,"B"
48206078010497,"C"
48206080010497,"D"
48206081010497,"D"
48206082010497,"C"
48206083010497,"C"
48206086010497,"D"
48206087010497,"C"
48206088010497,"E"
48206091010497,"C"
48206093010497,"C"
48206096010497,"C"
48206097010497,"E"
48206098010497,"E"
48206099010497,"A"
48206100010497,"C"
48206101010497,"A"
48206102010497,"D"
48206103010497,"B"
48206106010497,"D"
48206108010497,"E"
48206109010497,"B"
48206042010497,"E"
48206043010497,"E"
48206044010497,"B"
48206045010497,"E"
48206046010497,"C"
48206114010497,"B"
48206116010497,"D"
48206117010497,"E"
48206118010497,"E"
48206120010497,"B"
48206121010497,"C"
48206122010497,"C"
48206124010497,"D"
48206125010497,"C"
48206126010497,"E"
48206127010497,NA
48206128010497,"B"
48206129010497,"B"
48206131010497,"C"
48206133010497,"A"
48206135010497,"E"
48206136010497,"E"
48206137010497,"E"
48206138010497,"B"
48206140010497,NA
48206141010497,NA
48206142010497,"B"
48206143010497,"A"
48206145010497,"E"
48206146010497,"D"
48206147010497,"C"
48206148010497,"E"
48206149010497,"B"
48206150010497,"D"
48206151010497,"C"
48206152010497,"C"
48206159010497,"B"
48206163010497,"B"
48206166010497,"A"
48206167010497,"B"
48206171010497,"B"
48206172010497,"B"
48206175010497,NA
48206178010497,"E"
48206182010497,"E"
48206183010497,"C"
48206187010497,"C"
48206188010497,"A"
48206189010497,"A"
48206191010497,"B"
48206192010497,"B"
48202688010497,"A"
48202689010497,"C"
48202694010497,"B"
48202700010497,"C"
48202709010497,"E"
48202710010497,"D"
48202711010497,"E"
48202712010497,"B"
48202715010497,"A"
48202716010497,"A"
48202724010497,"B"
48202725010497,"D"
48202728010497,"B"
48202732010497,"D"
48202733010497,"D"
48202734010497,NA
48202735010497,"E"
48202739010497,"D"
48202740010497,"B"
48202741010497,"C"
48202742010497,NA
48202743010497,"C"
48202746010497,NA
48202754010497,"E"
48202764010497,"B"
48202765010497,"D"
48202769010497,"D"
48202773010497,"D"
48202774010497,"E"
48202775010497,"B"
48202778010497,NA
48202779010497,"B"
48202781010497,"B"
48202782010497,"E"
48202784010497,NA
48202786010497,"E"
48202791010497,"E"
48202792010497,NA
48202797010497,"B"
48202798010497,"A"
48202814010497,NA
48202818010497,"C"
48202836010497,NA
48202839010497,NA
48202840010497,NA
48202841010497,"A"
48202852010497,"C"
48202856010497,"E"
48202876010497,"B"
48202879010497,NA
48202883010497,NA
48202885010497,NA
48202909010497,NA
48202910010497,NA
48202917010497,"E"
48202666010497,NA
48202674010497,"B"
48202676010497,NA
48202677010497,"A"
48202680010497,NA
48203796010497,"E"
48203797010497,NA
48203798010497,NA
48203802010497,"B"
48203806010497,"B"
48203807010497,"E"
48203808010497,"D"
48203809010497,"B"
48203810010497,NA
48203811010497,"B"
48203813010497,"E"
48203814010497,"E"
48203819010497,"D"
48203821010497,"A"
48203827010497,"B"
48203829010497,"E"
48203832010497,"D"
48203833010497,"E"
48203834010497,"A"
48203836010497,"B"
48203837010497,"B"
48203841010497,"D"
48203842010497,"E"
48203844010497,"B"
48203848010497,"A"
48203849010497,"B"
48203850010497,"E"
48203852010497,"B"
48203853010497,"B"
48203854010497,"B"
48203855010497,"D"
48203856010497,"E"
48203857010497,"B"
48203862010497,"B"
48203866010497,"B"
48203867010497,"E"
48203870010497,"C"
48203876010497,"B"
48203877010497,"E"
48203883010497,"D"
48203891010497,"C"
48203895010497,NA
48203896010497,"B"
48203897010497,"E"
48203898010497,"D"
48203911010497,NA
48203921010497,NA
48203936010497,"E"
48203943010497,"A"
48203946010497,"E"
48203947010497,"E"
48203948010497,"A"
48203951010497,NA
48203952010497,NA
48203958010497,NA
48203966010497,NA
48203795010497,NA
48205089010497,NA
48205101010497,NA
48205104010497,NA
48205106010497,"E"
48205108010497,"B"
48205109010497,"A"
48205111010497,"A"
48205112010497,"C"
48205113010497,"E"
48205114010497,NA
48205115010497,NA
48205121010497,"D"
48205124010497,NA
48205129010497,NA
48205131010497,"C"
48205132010497,NA
48205139010497,NA
48205140010497,NA
48205147010497,NA
48205148010497,NA
48205157010497,NA
48205158010497,NA
48205173010497,"E"
48205179010497,"E"
48205181010497,"E"
48205186010497,NA
48205193010497,NA
48205196010497,NA
48205200010497,"E"
48205208010497,NA
48205216010497,"E"
48205217010497,NA
48205218010497,NA
48205219010497,NA
48205224010497,"A"
48205225010497,NA
48205226010497,"B"
48205232010497,NA
48205234010497,"C"
48205240010497,"A"
48205242010497,NA
48205243010497,NA
48205255010497,NA
48205256010497,"D"
48205262010497,"A"
48205263010497,"D"
48205266010497,NA
48205277010497,NA
48205280010497,"C"
48205282010497,"B"
48205283010497,NA
48205284010497,"E"
48205286010497,NA
48205288010497,"C"
48205289010497,"A"
48205290010497,"D"
48205291010497,NA
48205292010497,NA
48205309010497,NA
48205088010497,NA
48206199010497,"E"
48206200010497,"A"
48206201010497,"E"
48206202010497,"E"
48206203010497,"B"
48206209010497,"E"
48206211010497,"C"
48206215010497,NA
48206219010497,"E"
48206221010497,"C"
48206223010497,"E"
48206227010497,"D"
48206228010497,"E"
48206231010497,"B"
48206232010497,NA
48206236010497,"C"
48206244010497,"E"
48206245010497,"C"
48206246010497,NA
48206250010497,"E"
48206252010497,"C"
48206253010497,"B"
48206254010497,"D"
48206255010497,"B"
48206260010497,"E"
48206261010497,"B"
48206262010497,"B"
48206267010497,"E"
48206270010497,"C"
48206273010497,"E"
48206274010497,NA
48206276010497,"C"
48206280010497,"D"
48206283010497,"E"
48206284010497,"B"
48206285010497,"A"
48206287010497,"E"
48206290010497,"C"
48206292010497,"B"
48206293010497,"E"
48206294010497,"B"
48206296010497,"D"
48206297010497,"C"
48206298010497,"B"
48206299010497,"D"
48206301010497,"C"
48202921010497,NA
48202922010497,"D"
48202929010497,NA
48202933010497,"B"
48202940010497,"D"
48202943010497,"A"
48202946010497,"C"
48202951010497,NA
48202953010497,NA
48202954010497,NA
48202957010497,NA
48202958010497,NA
48202959010497,NA
48202961010497,"E"
48202962010497,"D"
48202963010497,"C"
48202966010497,NA
48202967010497,"E"
48202968010497,NA
48202969010497,NA
48202970010497,NA
48202972010497,NA
25101673010900,"B"
25101825010900,"B"
25101933010900,NA
25089858010900,"D"
25101949010900,"E"
25102153010900,"C"
24059959010900,NA
24059974010900,"C"
24060087010900,"C"
24060185010900,"D"
24060441010900,NA
24060456010900,"E"
24060672010900,"E"
24060988010900,"B"
24061314010900,NA
24061328010900,"A"
24061516010900,NA
24061586010900,"A"
24061834010900,"E"
24062115010900,"B"
24062305010900,"E"
24062616010900,NA
24062806010900,"C"
24063106010900,"B"
24063309010900,"B"
24063513010900,"B"
24063714010900,"B"
24063875010900,"E"
24064116010900,"C"
24064348010900,NA
24064373010900,NA
24064387010900,NA
24064401010900,NA
24064473010900,"A"
24064580010900,"C"
24064732010900,"B"
24064888010900,"B"
24065101010900,"B"
48204949010497,NA
48204950010497,NA
48204952010497,"E"
48204955010497,"B"
48204960010497,"E"
48204981010497,"B"
48204983010497,NA
48204988010497,"B"
48204990010497,"B"
48204992010497,NA
48204993010497,"B"
48204994010497,"E"
48204995010497,"B"
48204998010497,"B"
48204999010497,NA
48205000010497,NA
25101648010900,NA
48205002010497,NA
48205005010497,NA
48205007010497,NA
30852177020004,"C"
30852178020004,"C"
30852179020004,"C"
30852180020004,"A"
30852181020004,"E"
30852182020004,"C"
30852183020004,"A"
30852184020004,"C"
30852185020004,"A"
30852186020004,"A"
30852187020004,"C"
30852188020004,"A"
30852189020004,"B"
30852190020004,"C"
30852191020004,"A"
30852192020004,"D"
30852193020004,"A"
30852194020004,"B"
30852195020004,"B"
30852196020004,"E"
30852197020004,"E"
30852198020004,"E"
30852199020004,"B"
30852201020004,"E"
30852202020004,"E"
30852203020004,"C"
30852204020004,"D"
30852205020004,"D"
30852206020004,"D"
30852207020004,"D"
30852208020004,"E"
30852209020004,"B"
30852211020004,"B"
30852212020004,"B"
30852213020004,"C"
30763772020004,NA
30763773020004,NA
30763774020004,NA
30763775020004,NA
30763776020004,NA
30763777020004,NA
30763778020004,"D"
30763779020004,"B"
30763780020004,"D"
30763781020004,NA
30763782020004,NA
30763783020004,"E"
30763784020004,"B"
30763786020004,NA
30763787020004,NA
30763818020004,NA
30763819020004,NA
30763820020004,NA
30763821020004,NA
30763822020004,NA
30852385020004,"C"
30852390020004,"C"
30852394020004,"E"
30764233020004,NA
30764234020004,NA
30764235020004,"B"
30764236020004,"B"
30764237020004,NA
30764238020004,"C"
30764239020004,"C"
30764240020004,"D"
30764241020004,NA
30764298020004,NA
30764299020004,NA
30764300020004,NA
30764301020004,NA
30764302020004,NA
30764303020004,NA
30764304020004,NA
30764305020004,NA
30764306020004,"C"
30764307020004,"A"
30764308020004,NA
30764309020004,NA
30764310020004,"C"
30764311020004,NA
30764312020004,NA
30764313020004,NA
30764314020004,"C"
30764320020004,NA
30764337020004,"D"
30764338020004,"B"
30764339020004,"E"
30764340020004,"C"
30764374020004,NA
30764375020004,NA
30764376020004,NA
30764377020004,NA
30764378020004,NA
30763823020004,NA
30763824020004,NA
30763825020004,NA
30763826020004,"E"
30763827020004,"C"
30763828020004,"C"
30763829020004,"C"
30763830020004,"B"
30763831020004,NA
30763832020004,"C"
30763833020004,NA
30763834020004,NA
30763837020004,NA
30763840020004,"C"
30763841020004,"D"
30763842020004,"B"
30763843020004,"C"
30763844020004,NA
30763845020004,"B"
30763846020004,"B"
30763847020004,NA
30763848020004,NA
30763849020004,NA
30763850020004,NA
30763851020004,NA
30763852020004,NA
30763853020004,NA
30763854020004,NA
30763855020004,"B"
30763856020004,NA
30763857020004,"B"
30763858020004,"C"
30763859020004,"A"
30763860020004,"B"
30763882020004,"A"
30763883020004,"E"
30763884020004,"D"
30763885020004,"E"
30763886020004,"C"
30763887020004,"E"
30763888020004,"C"
174763317020004,"E"
174763318020004,"D"
174763321020004,"D"
174763322020004,"D"
174763324020004,"A"
174763326020004,"E"
174763327020004,"E"
174763337020004,"C"
174763338020004,"D"
174763339020004,"B"
174763340020004,"C"
174763341020004,"E"
174763342020004,"B"
174763344020004,"D"
174763345020004,"C"
174763359020004,"C"
174763360020004,"C"
174763361020004,"D"
174763364020004,"E"
174763365020004,"D"
174763366020004,"A"
174763367020004,"A"
174763368020004,"D"
174763369020004,"A"
174763370020004,"C"
174763371020004,"C"
30763838020004,NA
174763372020004,"A"
174763377020004,"B"
174763378020004,"D"
174763379020004,"A"
174763380020004,"E"
174763382020004,"E"
174763386020004,NA
174763387020004,"E"
174763388020004,"B"
174763392020004,"D"
174763395020004,"C"
174763396020004,"B"
174763397020004,"E"
174763398020004,"B"
174763399020004,NA
174763400020004,"E"
174763401020004,"E"
174763414020004,"B"
174763415020004,"B"
174763416020004,"B"
174763417020004,"E"
174763418020004,"B"
174763420020004,"D"
174763421020004,NA
174763422020004,"C"
174763423020004,"B"
174763424020004,"E"
174763425020004,"D"
174763426020004,"E"
174763427020004,"B"
174763316020004,"B"
30852214020004,"E"
30852215020004,"B"
30852216020004,"E"
30852217020004,"C"
30852218020004,"E"
30852219020004,"E"
30852220020004,"C"
30852221020004,"A"
30852222020004,"B"
30852225020004,"C"
30852226020004,NA
30852227020004,"C"
30852228020004,"E"
30852229020004,"E"
30852230020004,NA
30852231020004,"C"
30852232020004,"C"
30852233020004,"E"
30852234020004,"D"
30852235020004,"D"
30852236020004,"C"
30852237020004,"B"
30852238020004,"B"
30852240020004,"E"
30852241020004,"B"
30852242020004,"E"
30852243020004,"D"
30852244020004,"E"
30852245020004,"E"
30852246020004,"C"
30852247020004,"C"
30852248020004,"C"
30852249020004,"D"
30852250020004,"C"
30852251020004,"A"
30852252020004,"E"
30852253020004,"B"
