"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"RaPIPOm_fpd",10,"A","C","Grow w/ fire","None",0,0,1,9548.20651631973,"2009_RaPIPOm_fpd_WNE"
"RaSAWD_fal",1,"B","C","Thin / low fire","None",1,0,0,8012.31963699207,"2009_RaSAWD_fal_WEC"
"RaSAWD_fal",3,"A","C","Grow w/ fire","None",0,0,1,12771.4019569371,"2009_RaSAWD_fal_WEC"
"RaSAWD_fal",3,"A","C","Grow w/ fire","None",0,0,1,78363.3614286289,"2009_RaSAWD_fal_WNE"
"RaSAWD_fal",6,"A","B","Grow w/o fire","Grow w/o fire",0,0,1,8484.18879209186,"2009_RaSAWD_fal_WNE"
"RaSPFI_fcd",4,"C","B","Regen / high fire","None",1,0,0,22984.8148689193,"2009_RaSPFI_fcd_WNE"
"RaSPFI_fcd",6,"D","B","Regen / high fire","None",1,0,0,7924.55861249246,"2009_RaSPFI_fcd_WNE"
"RaSPFI_fcd",16,"D","E","Grow w/o fire","None",0,0,1,25687.2956999584,"2009_RaSPFI_fcd_WNE"
"Na1010471_frn",11,"C","D","Grow w/ fire","None",0,0,1,437.178325050603,"2010_Na1010471_frn_WNE"
"Na1010471_frn",12,"A","B","Grow w/o fire","None",0,0,1,1858.4621401582,"2010_Na1010471_frn_WNE"
"Na1010471_frn",19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,2072.13431540839,"2010_Na1010471_frn_WNE"
