"strataID","YEAR","BpS_Code","SCLASS","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2002_RaMCONdy_fdd",2002,"RaMCONdy_fdd","B","B",14.6409667264125,37352.5947846863,0.644120210299125,54466646737.9573,40,915,3302211.72564304,21670.6818942393,5988.76900379237,37352.5947846863,0
"2002_RaMCONdy_fdd",2002,"RaMCONdy_fdd","C","C",14.7612368407691,1138287.66446502,0.650743541692502,57879604895.8289,38,915,3302211.72564304,1043947.74522316,949607.829283514,1138287.66446502,0
"2002_RaMCONdy_fdd",2002,"RaMCONdy_fdd","D","D",0.489993572843806,1262910.81023374,0.000193273442237377,314349433.806935,1,323,3302211.72564304,1368806.97131122,1262910.81023374,1474703.1290865,0
"2002_RaMCONdy_fdd",2002,"RaMCONdy_fdd","E","E",2.54705715542378,326543.908839709,0.0194877585340143,8423794269.26374,7,915,3302211.72564304,406599.807458822,338747.912527439,474451.705692417,-12204.0036877298
"2002_RaMCONdy_fmd",2002,"RaMCONdy_fmd","A","A",4.38389823520247,297253.52578763,0.0573855884934422,19351905830.8385,13,915,1827524.61777187,255231.872470115,213210.217325075,297253.52578763,0
"2002_RaMCONdy_fmd",2002,"RaMCONdy_fmd","B","B",2.60728666992928,20671.8382036448,0.0203941174633508,11580566256.9091,6,915,1827524.61777187,11993.0846160125,3314.33102838021,20671.8382036448,3.63797880709171e-12
"2002_RaMCONdy_fmd",2002,"RaMCONdy_fmd","C","C",9.65069030006428,629956.193529896,0.279736417130492,40546919937.9597,25,915,1827524.61777187,577746.178189485,525536.164676598,629956.193529896,0
"2002_RaMCONdy_fmd",2002,"RaMCONdy_fmd","D","D",2.83101408887393,617069.89894685,0.067460092118185,9879875301.26957,2,592,1827524.61777187,757531.207833713,698925.686027276,816136.727812625,-81855.7870804266
"2002_RaMCONdy_fmd",2002,"RaMCONdy_fmd","E","E",3.27361293815015,262573.161303854,0.0315253132534931,16258553766.0272,5,915,1827524.61777187,225022.263697402,187471.367918475,262573.161303854,0
"2002_RaMCONms_fcm",2002,"RaMCONms_fcm","A","A",0.568470247189572,21621.3087864557,0.000988104330585476,1001657779.51796,2,915,130144.020238877,18891.767796285,16162.2279774105,21621.3087864557,0
"2002_RaMCONms_fcm",2002,"RaMCONms_fcm","B",NA,0,49047.6206276754,NA,NA,NA,NA,130144.020238877,57790.2073861712,54047.966059506,61532.4436372195,-5000.34543183063
"2002_RaMCONms_fcm",2002,"RaMCONms_fcm","C","C",0.478741151941717,16986.3975610782,0.000183584730712981,200661351.66739,1,323,130144.020238877,16288.1861755264,13598.9043270084,18977.4691953405,0
"2002_RaMCONms_fcm",2002,"RaMCONms_fcm","D","D",0.796849523199059,14958.0951575141,0.000499630545497707,785562233.218567,1,323,130144.020238877,12548.1950389712,10138.2960917245,14958.0951575141,0
"2002_RaMCONms_fcm",2002,"RaMCONms_fcm","E","E",1.03438129937469,27530.5981061534,0.000815634744763664,719152627.003018,2,323,130144.020238877,24625.6639720671,21720.7323107172,27530.5981061534,0
"2002_RaMCONms_fmm",2002,"RaMCONms_fmm","A","A",2.928153565927,118781.741703336,0.00627241361398503,1592780368.22299,9,323,956472.920556148,138842.063472568,118781.741703336,158902.393850055,0
"2002_RaMCONms_fmm",2002,"RaMCONms_fmm","B","B",3.13145160530295,397216.989702403,0.0290619902397135,13603294218.1237,7,915,956472.920556148,424720.001247394,397216.989702403,452222.97548994,0
"2002_RaMCONms_fmm",2002,"RaMCONms_fmm","C","C",4.54804595715027,173184.440694813,0.0498908809589908,23499240739.5998,17,949,956472.920556148,119707.451585349,99942.9994105249,139471.912368429,33712.528326384
"2002_RaMCONms_fmm",2002,"RaMCONms_fmm","D","D",1.27014875550659,107656.657117881,0.00481068372467009,6524332528.97866,3,915,956472.920556148,92220.9774571546,74509.80578682,109932.157735746,0
"2002_RaMCONms_fmm",2002,"RaMCONms_fmm","E","E",0.990038649506377,159633.091337714,0.000726541141973184,748037993.383462,2,323,956472.920556148,180982.427750156,159633.091337714,202331.782335583,0
"2002_RaPIPOm_fpd",2002,"RaPIPOm_fpd","A","A",4.09864541599683,62317.7973234427,0.143183756891752,13284008357.1267,4,592,434339.059810064,46787.5060530323,38707.6164009662,54867.3957050984,7450.40161834428
"2002_RaPIPOm_fpd",2002,"RaPIPOm_fpd","B","B",1.63939951628719,36165.2044619258,0.0231486689316339,4953604560.1447,2,592,434339.059810064,29934.7170620201,23704.2279247582,36165.2044619258,0
"2002_RaPIPOm_fpd",2002,"RaPIPOm_fpd","C","C",1.28807825970735,148833.052795895,0.0140807043297907,4293123872.57227,2,592,434339.059810064,161591.563750526,148833.052795895,174350.058200273,0
"2002_RaPIPOm_fpd",2002,"RaPIPOm_fpd","D","D",1.13876125499965,170387.118649171,0.0112277190000222,3942223816.24923,1,592,434339.059810064,183999.813394658,170387.118649171,197612.508574483,0
"2002_RaPIPOm_fpd",2002,"RaPIPOm_fpd","E","E",0.649223275474551,16635.8865796289,0.00377492119377016,1922271644.66893,1,592,434339.059810064,12025.4704083039,7415.0538026398,16635.8865796289,0
"2002_RaSAWD_fal",2002,"RaSAWD_fal","A","A",9.94814733164736,246248.268727217,0.0929655233722079,41290158252.7626,6,357,871108.961863326,218820.834228798,191393.399730379,246248.268727217,0
"2002_RaSAWD_fal",2002,"RaSAWD_fal","B","B",7.60294404230595,214687.582488805,0.0510936970607449,30512923909.253,5,357,871108.961863326,189586.177042591,164484.770725268,214687.582488805,0
"2002_RaSAWD_fal",2002,"RaSAWD_fal","C","C",0.595467965750003,410173.110647305,0.000284908638196961,285966580.260156,2,323,871108.961863326,462701.968014117,432541.933519941,492861.968535044,-22368.8228726362
"2002_RaSAWD_fal",2002,"RaSAWD_fal","D",NA,0,0,NA,NA,NA,NA,871108.961863326,NA,NA,NA,0
"2002_RaSAWD_fal",2002,"RaSAWD_fal","E",NA,0,0,NA,NA,NA,NA,871108.961863326,NA,NA,NA,0
"2002_RaSPFI_fcd",2002,"RaSPFI_fcd","A","A",0.187004031251895,15850.2921684296,0.000105361465958116,319649411.720892,2,915,659097.630933681,19891.0662464766,12568.5106806347,27213.6204941232,0
"2002_RaSPFI_fcd",2002,"RaSPFI_fcd","B","B",1.43171244917961,139887.844755996,0.00483906254450128,10847952203.0885,3,949,659097.630933681,146738.415928748,128235.489043831,165241.343472762,0
"2002_RaSPFI_fcd",2002,"RaSPFI_fcd","C","C",2.65457887799489,144596.36906024,0.00520016194829917,1823887875.36821,5,323,659097.630933681,162408.239329197,144596.36906024,180220.097734396,0
"2002_RaSPFI_fcd",2002,"RaSPFI_fcd","D","D",3.70234921003652,131364.465612684,0.0101985019241082,2263011990.62647,7,323,659097.630933681,135991.711077898,119754.557527866,152228.863968833,0
"2002_RaSPFI_fcd",2002,"RaSPFI_fcd","E","E",5.73638079980101,227398.659336331,0.0308005563690026,15237074102.5348,10,357,659097.630933681,194068.202965045,175335.095459891,212801.310470199,14597.3488661326
