"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","BPS_LLID"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,369.884310527547,"RaMCONdy_fdg_1707020206"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,113.358613575302,"RaMCONdy_fdg_1707020206"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5692.80616250578,"RaMCONdy_fdg_1707020207"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,72.1211072248548,"RaMCONdy_fdg_1707020207"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,740.483462329508,"RaMCONdy_fdg_1707020207"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3033.34116518704,"RaMCONdy_fdg_1707020208"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,9.9475983006414e-14,"RaMCONdy_fdg_1707020208"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,279.913102341976,"RaMCONdy_fdg_1707020208"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,10.9277171142044,"RaMCONdy_fdg_1707020208"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,170.448770430601,"RaMCONdy_fdg_1707020208"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5817.4118608703,"RaMCONdy_fdg_1707020209"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1343.14993149289,"RaMCONdy_fdg_1707020209"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,133.482533928458,"RaMCONdy_fdg_1707020209"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5170.53327046105,"RaMCONdy_fdg_1707020210"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,20.0027742281092,"RaMCONdy_fdg_1707020210"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,540.102767905312,"RaMCONdy_fdg_1707020210"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,633.490343306116,"RaMCONdy_fdg_1707020210"
"RaMCONdy_fdg",1,"B","C","Thin / low fire","None",1,0,0,50.9555623395836,"RaMCONdy_fdg_1707020301"
"RaMCONdy_fdg",2,"E","D","Thin / low fire","None",1,0,0,29.644284161147,"RaMCONdy_fdg_1707020301"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8303.05076799702,"RaMCONdy_fdg_1707020301"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1603.03944613352,"RaMCONdy_fdg_1707020301"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,13474.4984437421,"RaMCONdy_fdg_1707020302"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1059.40734798868,"RaMCONdy_fdg_1707020302"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2721.81307785284,"RaMCONdy_fdg_1707020303"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,36.9697672540583,"RaMCONdy_fdg_1707020303"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2106.67969626774,"RaMCONdy_fdg_1707020304"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,208.603494341592,"RaMCONdy_fdg_1707020304"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,170.301155257858,"RaMCONdy_fdg_1707020304"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,204.90878194778,"RaMCONdy_fdg_1707020305"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,7.89903721123517,"RaMCONdy_fdg_1707020305"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,11.6528910718133,"RaMCONdy_fdg_1707020305"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,48.9083507113547,"RaMCONdy_fdg_1707020305"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2731.98132864228,"RaMCONdy_fdg_1707020401"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,37.4713592504109,"RaMCONdy_fdg_1707020401"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,402.339389175807,"RaMCONdy_fdg_1707020401"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,673.058604246096,"RaMCONdy_fdg_1707020402"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,126.776488942512,"RaMCONdy_fdg_1707020402"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,3.5527136788005e-14,"RaMCONdy_fdg_1707020402"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,142.73054189296,"RaMCONdy_fdg_1707020402"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3764.08210890205,"RaMCONdy_fdg_1707020403"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,534.550471108565,"RaMCONdy_fdg_1707020403"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,60.6601097637473,"RaMCONdy_fdg_1707020403"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,96.3252923659225,"RaMCONdy_fdg_1707020403"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,864.606130805833,"RaMCONdy_fdg_1707020404"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,108.917873561422,"RaMCONdy_fdg_1707020404"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,23.9210851075711,"RaMCONdy_fdg_1707020404"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,84.5585286039869,"RaMCONdy_fdg_1707020404"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,179.649980045876,"RaMCONdy_fdg_1707020405"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,94.7538845502002,"RaMCONdy_fdg_1707020405"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,1.77635683940025e-15,"RaMCONdy_fdg_1707020405"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,25.1762839375865,"RaMCONdy_fdg_1707020405"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,38.7038884295773,"RaMCONdy_fdg_1707020405"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,344.625509854375,"RaMCONdy_fdg_1707020408"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,245.787442116966,"RaMCONdy_fdg_1707020408"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,2.1316282072803e-14,"RaMCONdy_fdg_1707020408"
"RaMCONdy_fdg",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,13.6183103376629,"RaMCONdy_fdg_1707020408"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,143.397141408766,"RaMCONdy_fdg_1707020408"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3559.21751504003,"RaMCONdy_fdg_1707020411"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,318.647328853086,"RaMCONdy_fdg_1707020411"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,624.077155886139,"RaMCONdy_fdg_1707020411"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,237.349023985093,"RaMCONdy_fdg_1707020411"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,27.6500138883998,"RaMCONdy_fdg_1707030304"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,5.82299275690101,"RaMCONdy_fdg_1707030304"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,5.920364717006,"RaMCONdy_fdg_1707030304"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1.19346490695755,"RaMCONdy_fdg_1707030304"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1871.81183144185,"RaMCONdy_fdg_1707030305"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,333.063494120579,"RaMCONdy_fdg_1707030305"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,47.0884698648268,"RaMCONdy_fdg_1707030306"
"RaMCONdy_fdg",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,0.0312336639741346,"RaMCONdy_fdg_1707030306"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,8.1909190519479,"RaMCONdy_fdg_1707030306"
"RaMCONdy_fdg",2,"E","D","Thin / low fire","None",1,0,0,134.934642456824,"RaMCONdy_fdg_1707030307"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1323.39380502732,"RaMCONdy_fdg_1707030307"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,238.313452537075,"RaMCONdy_fdg_1707030307"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,130.155862341843,"RaMCONdy_fdg_1707030307"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,195.552884135203,"RaMCONdy_fdg_1707030308"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,40.7165323429538,"RaMCONdy_fdg_1707030308"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,6.36773790320625,"RaMCONdy_fdg_1707030308"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1401.78722810037,"RaMCONdy_fdg_1707030309"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,330.895721833706,"RaMCONdy_fdg_1707030309"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,843.772295217285,"RaMCONdy_fdg_1707030401"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,194.175188774126,"RaMCONdy_fdg_1707030401"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,28.4632459555547,"RaMCONdy_fdg_1707030401"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,55.5018954518703,"RaMCONdy_fdg_1707030401"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,612.406248519318,"RaMCONdy_fdg_1707030402"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,164.434287190405,"RaMCONdy_fdg_1707030402"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,91.2182964434049,"RaMCONdy_fdg_1707030402"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,6.09424255755425,"RaMCONdy_fdg_1707030402"
"RaMCONdy_fdg",1,"B","C","Thin / low fire","None",1,0,0,74.8414444905638,"RaMCONdy_fdg_1707030403"
"RaMCONdy_fdg",2,"E","D","Thin / low fire","None",1,0,0,1847.50927128163,"RaMCONdy_fdg_1707030403"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7629.50238998656,"RaMCONdy_fdg_1707030403"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1819.63281054403,"RaMCONdy_fdg_1707030403"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6220.29166000709,"RaMCONdy_fdg_1707030404"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1029.5200506796,"RaMCONdy_fdg_1707030404"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,135.531518765396,"RaMCONdy_fdg_1707030405"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,7.67758712311119,"RaMCONdy_fdg_1707030405"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,15.5810206865213,"RaMCONdy_fdg_1707030405"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,20.2047834702747,"RaMCONdy_fdg_1707030405"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3982.50211892883,"RaMCONdy_fdg_1707030406"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,621.250955884767,"RaMCONdy_fdg_1707030406"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,166.264430678382,"RaMCONdy_fdg_1707030406"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,596.650931415724,"RaMCONdy_fdg_1707030407"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,54.7082754027688,"RaMCONdy_fdg_1707030407"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,31.4776801804468,"RaMCONdy_fdg_1707030407"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,117.693890842044,"RaMCONdy_fdg_1707030407"
"RaMCONdy_fdg",1,"B","C","Thin / low fire","None",1,0,0,0.0783763880773005,"RaMCONdy_fdg_1707030408"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3.06193019320728,"RaMCONdy_fdg_1707030408"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,0.93405467130372,"RaMCONdy_fdg_1707030408"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,0.8212951008486,"RaMCONdy_fdg_1707030408"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,0.402024869498295,"RaMCONdy_fdg_1707030501"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,0.69832504235098,"RaMCONdy_fdg_1707030501"
"RaMCONdy_fdg",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,0.345561568276385,"RaMCONdy_fdg_1707030501"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,0.37386138651316,"RaMCONdy_fdg_1707030501"
"RaMCONdy_fdg",2,"E","D","Thin / low fire","None",1,0,0,22.667106430154,"RaMCONdy_fdg_1707030502"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6391.35424825606,"RaMCONdy_fdg_1707030502"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1192.58374733486,"RaMCONdy_fdg_1707030502"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2093.97733043789,"RaMCONdy_fdg_1707030503"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,125.485368072365,"RaMCONdy_fdg_1707030503"
"RaMCONdy_fdg",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,101.405653728157,"RaMCONdy_fdg_1707030503"
"RaMCONdy_fdg",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,179.193865641548,"RaMCONdy_fdg_1707030503"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,68.5204635771181,"RaMCONdy_fdg_1707030504"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1.77635683940025e-15,"RaMCONdy_fdg_1707030504"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,14.2517077052988,"RaMCONdy_fdg_1707030504"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,3.4551058411144,"RaMCONdy_fdg_1707030504"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,9.28707370118125,"RaMCONdy_fdg_1707030504"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2388.59898108256,"RaMCONdy_fdg_1707030505"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,41.9032213564137,"RaMCONdy_fdg_1707030505"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,208.834251940683,"RaMCONdy_fdg_1707030505"
"RaMCONdy_fdg",1,"B","C","Thin / low fire","None",1,0,0,0.667395161051054,"RaMCONdy_fdg_1707030510"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,31.9411159605003,"RaMCONdy_fdg_1707030510"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,8.1389235813211,"RaMCONdy_fdg_1707030510"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,228.395448107024,"RaMCONdy_fdg_1707030602"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,44.0507413164463,"RaMCONdy_fdg_1707030602"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3231.50517329191,"RaMCONdy_fdg_1707030701"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,168.166682193906,"RaMCONdy_fdg_1707030701"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,405.706535858696,"RaMCONdy_fdg_1707030701"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,128.363887628588,"RaMCONdy_fdg_1707030701"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,47.4668839407504,"RaMCONdy_fdg_1707030703"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,13.2091628719816,"RaMCONdy_fdg_1707030703"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3332.43456214181,"RaMCONdy_fdg_1712000101"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,878.751890049533,"RaMCONdy_fdg_1712000101"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,5.38548152330077,"RaMCONdy_fdg_1712000101"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1899.27021767216,"RaMCONdy_fdg_1712000102"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,271.649772290436,"RaMCONdy_fdg_1712000102"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,231.94246745893,"RaMCONdy_fdg_1712000102"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,1.4210854715202e-14,"RaMCONdy_fdg_1712000102"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,90.4224742663682,"RaMCONdy_fdg_1712000102"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,12043.2762053037,"RaMCONdy_fdg_1712000201"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,2315.67334656392,"RaMCONdy_fdg_1712000201"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,943.450845039833,"RaMCONdy_fdg_1712000201"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8891.33994499594,"RaMCONdy_fdg_1712000202"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1344.39459500606,"RaMCONdy_fdg_1712000202"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,690.530968971277,"RaMCONdy_fdg_1712000202"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,9080.44224887738,"RaMCONdy_fdg_1712000203"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1830.9048018459,"RaMCONdy_fdg_1712000203"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,576.64001361357,"RaMCONdy_fdg_1712000203"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,338.135845872403,"RaMCONdy_fdg_1712000203"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6090.14879211881,"RaMCONdy_fdg_1712000204"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1334.70186754011,"RaMCONdy_fdg_1712000204"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,153.085646234614,"RaMCONdy_fdg_1712000204"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,2.8421709430404e-14,"RaMCONdy_fdg_1712000204"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,422.351778029259,"RaMCONdy_fdg_1712000204"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6070.39597331895,"RaMCONdy_fdg_1712000205"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1379.544426305,"RaMCONdy_fdg_1712000205"
"RaMCONdy_fdg",13,"B","E","Grow w/o fire","None",0,0,1,101.301483091076,"RaMCONdy_fdg_1712000205"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,37.707630330237,"RaMCONdy_fdg_1712000401"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,11.8980639623089,"RaMCONdy_fdg_1712000401"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,9.43856106221165,"RaMCONdy_fdg_1712000401"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,4.3304340967695,"RaMCONdy_fdg_1712000401"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1827.59291152257,"RaMCONdy_fdg_1712000402"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,409.088874606905,"RaMCONdy_fdg_1712000402"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,121.180744719636,"RaMCONdy_fdg_1712000402"
"RaMCONdy_fdg",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,351.068561639521,"RaMCONdy_fdg_1712000402"
"RaMCONdy_fdg",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3.17995805346437,"RaMCONdy_fdg_1712000403"
"RaMCONdy_fdg",6,"B","A","Regen / high fire","None",1,0,0,1.66533453693773e-16,"RaMCONdy_fdg_1712000403"
"RaMCONdy_fdg",7,"C","A","Regen / high fire","None",1,0,0,1.16385971168974,"RaMCONdy_fdg_1712000403"
"RaMCONdy_fdg",11,"C","D","Grow w/ fire","None",0,0,1,1.87097116817039,"RaMCONdy_fdg_1712000403"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,494.533335364228,"RaMCONdy_fdx_1707010506"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,263.138054213688,"RaMCONdy_fdx_1707010506"
"RaMCONdy_fdx",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1164.9784696663,"RaMCONdy_fdx_1707010506"
"RaMCONdy_fdx",6,"B","A","Regen / high fire","None",1,0,0,120.532087163532,"RaMCONdy_fdx_1707010506"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,0.963554841199965,"RaMCONdy_fdx_1710030104"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,3.01660837220082,"RaMCONdy_fdx_1710030104"
"RaMCONdy_fdx",5,"E","C","Overstory removal","None",1,0,0,2.58730729481561,"RaMCONdy_fdx_1710030104"
"RaMCONdy_fdx",6,"B","A","Regen / high fire","None",1,0,0,2.77555756156289e-17,"RaMCONdy_fdx_1710030104"
"RaMCONdy_fdx",9,"E","A","Regen / high fire","None",1,0,0,1.53081182241443,"RaMCONdy_fdx_1710030104"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,5.92770408648807,"RaMCONdy_fdx_1710030105"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,7.00785036087962,"RaMCONdy_fdx_1710030105"
"RaMCONdy_fdx",5,"E","C","Overstory removal","None",1,0,0,0.976673465450633,"RaMCONdy_fdx_1710030105"
"RaMCONdy_fdx",10,"A","C","Grow w/ fire","None",0,0,1,0.261300230872378,"RaMCONdy_fdx_1710030105"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,0.898233726378425,"RaMCONdy_fdx_1710030106"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,1.33054126347005,"RaMCONdy_fdx_1710030106"
"RaMCONdy_fdx",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,0.455584682567535,"RaMCONdy_fdx_1710030106"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,7.52751810620883,"RaMCONdy_fdx_1710030107"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,10.226643855219,"RaMCONdy_fdx_1710030107"
"RaMCONdy_fdx",6,"B","A","Regen / high fire","None",1,0,0,0.77106310292329,"RaMCONdy_fdx_1710030107"
"RaMCONdy_fdx",9,"E","A","Regen / high fire","None",1,0,0,0.20375039775044,"RaMCONdy_fdx_1710030107"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,28.6737565824107,"RaMCONdy_fdx_1710030108"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,31.0472859571343,"RaMCONdy_fdx_1710030108"
"RaMCONdy_fdx",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5.9293650688986,"RaMCONdy_fdx_1710030108"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,0.191860532339775,"RaMCONdy_fdx_1710030109"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,0.25516084943394,"RaMCONdy_fdx_1710030109"
"RaMCONdy_fdx",6,"B","A","Regen / high fire","None",1,0,0,0.02298767992463,"RaMCONdy_fdx_1710030109"
"RaMCONdy_fdx",9,"E","A","Regen / high fire","None",1,0,0,0.05485020935068,"RaMCONdy_fdx_1710030109"
"RaMCONdy_fdx",1,"B","C","Thin / low fire","None",1,0,0,28.5768768791826,"RaMCONdy_fdx_1710030110"
"RaMCONdy_fdx",2,"E","D","Thin / low fire","None",1,0,0,36.9854454986454,"RaMCONdy_fdx_1710030110"
"RaMCONdy_fdx",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4.56672912386666,"RaMCONdy_fdx_1710030110"
"RaMCONdy_fdx",6,"B","A","Regen / high fire","None",1,0,0,5.83039558279323,"RaMCONdy_fdx_1710030110"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1915.7475712065,"RaMCONdy_fmd_1701030602"
"RaMCONdy_fmd",6,"B","A","Regen / high fire","None",1,0,0,38.5738413787704,"RaMCONdy_fmd_1701030602"
"RaMCONdy_fmd",7,"C","A","Regen / high fire","None",1,0,0,390.204678526532,"RaMCONdy_fmd_1701030602"
