"BpS_Code","MAP_ZONE","stratID","SCLASS","AREA_PCT","AREA","AREA_TOTAL","avg","low","high","departure"
"Na0710412_fmh","WEC","Na0710412_fmh WEC","B",39.413309678629,216436.636543821,762667.846905,173058.779341361,153801.259097433,192316.285094599,24120.3514492217
"Na0710412_fmh","WEC","Na0710412_fmh WEC","C",6.06411322998397,104241.152263861,762667.846905,121591.631471285,104241.152263861,138942.103814698,0
"Na0710412_fmh","WEC","Na0710412_fmh WEC","D",11.0492138572477,48373.0898339806,762667.846905,37571.6668839726,26770.2446966324,48373.0898339806,0
"Na0710412_fmh","WEC","Na0710412_fmh WEC","E",35.21185861182,297295.54577536,762667.846905,317944.344534975,297295.54577536,338593.173038637,0
"Na0710412_fmh","WNE","Na0710412_fmh WNE","A",12.7879269261319,286.44476,2239.96244,330.417701750277,282.896898585677,377.938504914877,0
"Na0710412_fmh","WNE","Na0710412_fmh WNE","B",47.5575853852264,564.834687813833,2239.96244,508.275217330857,451.715704288594,564.834687813833,0
"Na0710412_fmh","WNE","Na0710412_fmh WNE","C",11.9737887212073,306.157217353435,2239.96244,357.11573343399,306.157217353435,408.074229354882,0
"Na0710412_fmh","WNE","Na0710412_fmh WNE","D",14.4360603653693,209.366038495956,2239.96244,110.348329183954,78.62445345429,142.072207153581,67.2938313423755
"Na0710412_fmh","WNE","Na0710412_fmh WNE","E",13.2446386020651,873.159736336775,2239.96244,933.80544710111,873.159736336775,994.451245223979,0
"Na0710412_fmi","OEC","Na0710412_fmi OEC","A",11.0730788978265,3610.53065186601,28587.98767,4217.02481028506,3610.53065186601,4823.51896870411,0
"Na0710412_fmi","OEC","Na0710412_fmi OEC","B",41.66835218521,8112.95234479939,28587.98767,6486.96843596231,5765.11585816935,7208.8204705835,904.131874215895
"Na0710412_fmi","OEC","Na0710412_fmi OEC","C",6.76411556952375,3907.39531988827,28587.98767,4557.76400615624,3907.39531988827,5208.13243513231,0
"Na0710412_fmi","OEC","Na0710412_fmi OEC","D",8.25152085634714,1813.2261656835,28587.98767,1408.34355870538,1003.46098031525,1813.2261656835,0
"Na0710412_fmi","OEC","Na0710412_fmi OEC","E",32.2429324910927,11143.8831877628,28587.98767,11917.8867159511,11143.8831877628,12691.8913590708,0
"Na0710412_fmi","OSW","Na0710412_fmi OSW","A",5.16590585323753,2701.14295473451,21387.504755,3154.87886811184,2701.14295473451,3608.61478148916,0
"Na0710412_fmi","OSW","Na0710412_fmi OSW","B",20.8965467042394,4469.24992,21387.504755,4853.08969176839,4313.05079087866,5393.12818629553,0
"Na0710412_fmi","OSW","Na0710412_fmi OSW","C",4.73957304328838,2923.2360440491,21387.504755,3409.79576733651,2923.2360440491,3896.35529813638,0
"Na0710412_fmi","OSW","Na0710412_fmi OSW","D",12.7671079037944,1356.52721304137,21387.504755,1053.62276303531,750.718334416761,1356.52721304137,0
"Na0710412_fmi","OSW","Na0710412_fmi OSW","E",56.4308664954403,9937.34862317502,21387.504755,8916.11755781043,8337.0630146715,9495.17293506204,442.175688112979
"Na1010471_frn","WCB","Na1010471_frn WCB","A",2.22222222222222,3.02457020638432,30.023325,3.62883708888615,3.02457020638432,4.23310427162123,0
"Na1010471_frn","WCB","Na1010471_frn WCB","B",53.3333333333333,11.3494797349927,30.023325,10.4858292784392,9.6221787918624,11.3494797349927,0
"Na1010471_frn","WCB","Na1010471_frn WCB","C",43.7037037037037,2.65732093190543,30.023325,1.4868137796237,1.06734175349985,1.90628583577087,0.751035096134551
"Na1010471_frn","WCB","Na1010471_frn WCB","D",0,2.26348867521495,30.023325,2.8048557611187,2.26348867521495,3.34622281699913,0
"Na1010471_frn","WCB","Na1010471_frn WCB","E",0.740740740740741,10.7284654515026,30.023325,11.6169895122588,10.7284654515026,12.505512462152,0
"Na1010471_frn","WNE","Na1010471_frn WNE","A",3.65278668049617,70568.5327159753,700496.879865,84667.1399088255,70568.5327159753,98765.7541066445,0
"Na1010471_frn","WNE","Na1010471_frn WNE","B",65.4068354463334,264803.286859581,700496.879865,244652.805521831,224502.323483584,264803.286859581,0
"Na1010471_frn","WNE","Na1010471_frn WNE","C",24.4844492659345,61999.9624158785,700496.879865,34689.9756628118,24902.9568868965,44476.995139224,17522.9672766545
"Na1010471_frn","WNE","Na1010471_frn WNE","D",0.37494598841128,52811.1644728835,700496.879865,65442.2089870132,52811.1644728835,78073.2528006461,0
"Na1010471_frn","WNE","Na1010471_frn WNE","E",6.0809826188247,250313.933400682,700496.879865,271044.759591475,250313.933400682,291775.559863883,0
"R1RFWF_fcw","OSW","R1RFWF_fcw OSW","A",5.6221024394806,22184.3904744919,149811.276665,25356.8289751774,22184.3904744919,28529.2689739756,0
"R1RFWF_fcw","OSW","R1RFWF_fcw OSW","B",45.1732190069579,43016.9446619258,149811.276665,37697.9003775184,33720.2527813545,41675.5451272681,1341.39953465774
"R1RFWF_fcw","OSW","R1RFWF_fcw OSW","C",2.55705308724264,10331.3090813647,149811.276665,13143.7115340472,10331.3090813647,15956.114735786,0
"R1RFWF_fcw","OSW","R1RFWF_fcw OSW","D",2.55527168596271,21616.9318750808,149811.276665,24869.3582118484,21616.9318750808,28121.788893143,0
"R1RFWF_fcw","OSW","R1RFWF_fcw OSW","E",44.0923537803562,52661.7005721368,149811.276665,48743.4760682959,44825.2542610579,52661.7005721368,0
"R1RFWF_frm","OSW","R1RFWF_frm OSW","A",4.28306447079984,585.906578761963,3956.629445,669.693085783944,585.906578761963,753.479632372219,0
"R1RFWF_frm","OSW","R1RFWF_frm OSW","B",41.6277893316846,1136.11013584717,3956.629445,995.630141927847,890.577451962403,1100.68275671733,35.4273791298392
"R1RFWF_frm","OSW","R1RFWF_frm OSW","C",5.50278230566017,272.857708890172,3956.629445,347.135390805644,272.857708890172,421.413092504263,0
"R1RFWF_frm","OSW","R1RFWF_frm OSW","D",1.95042437187342,570.919566747715,3956.629445,656.818613189488,570.919566747715,742.717774373514,0
"R1RFWF_frm","OSW","R1RFWF_frm OSW","E",46.635939519982,1390.83545475298,3956.629445,1287.35217372678,1183.86896391992,1390.83545475298,0
"RaABAMlw_fsi","OEC","RaABAMlw_fsi OEC","A",8.03099885189437,10716.6941544294,96853.0225,12740.425565527,10716.6941544294,14764.1569766246,0
"RaABAMlw_fsi","OEC","RaABAMlw_fsi OEC","B",45.6681974741676,22819.1940911105,96853.0225,20167.8156750327,17516.4353218945,22819.1940911105,0
"RaABAMlw_fsi","OEC","RaABAMlw_fsi OEC","C",14.80803673938,6913.32167548105,96853.0225,2869.47873500181,1945.40249768095,3793.5546817636,3119.76699371745
"RaABAMlw_fsi","OEC","RaABAMlw_fsi OEC","D",1.24133180252583,5665.91004875691,96853.0225,7437.05575059213,5665.91004875691,9208.20106501526,0
"RaABAMlw_fsi","OEC","RaABAMlw_fsi OEC","E",30.2514351320322,50737.9025302221,96853.0225,53638.2467738463,50737.9025302221,56538.5910174705,0
"RaABAMlw_fsi","OSW","RaABAMlw_fsi OSW","A",4.74704264699463,4509.91956617817,40758.77644,5361.56894200981,4509.91956617817,6213.21831784145,0
"RaABAMlw_fsi","OSW","RaABAMlw_fsi OSW","B",35.2601597625387,9603.0294821263,40758.77644,8487.24664614145,7371.46299498107,9603.0294821263,0
"RaABAMlw_fsi","OSW","RaABAMlw_fsi OSW","C",9.14869701863896,2909.34165352184,40758.77644,1207.56626112802,818.686122973554,1596.44627700615,1312.89537651569
"RaABAMlw_fsi","OSW","RaABAMlw_fsi OSW","D",4.96311493299577,2384.391886236,40758.77644,3129.74530774402,2384.391886236,3875.09856621694,0
"RaABAMlw_fsi","OSW","RaABAMlw_fsi OSW","E",45.8809856388319,21352.0938519377,40758.77644,22572.6492829767,21352.0938519377,23793.2047140157,0
"RaABAMlw_fsi","WEC","RaABAMlw_fsi WEC","A",4.49504859529731,37497.602111277,338887.72495,44578.6174075907,37497.602111277,51659.6327039045,0
"RaABAMlw_fsi","WEC","RaABAMlw_fsi WEC","B",48.175888070035,79844.1243351896,338887.72495,70566.9786538958,61289.8261948476,79844.1243351896,0
"RaABAMlw_fsi","WEC","RaABAMlw_fsi WEC","C",12.4866617229182,24189.6411074967,338887.72495,10040.2764435892,6806.94323763767,13273.6086328776,10916.0324746191
"RaABAMlw_fsi","WEC","RaABAMlw_fsi WEC","D",0.724827898491282,19824.9607150316,338887.72495,26022.181224592,19824.9607150316,32219.4003786014,0
"RaABAMlw_fsi","WEC","RaABAMlw_fsi WEC","E",34.1175737132582,177531.396681005,338887.72495,187679.671220332,177531.396681005,197827.945759659,0
"RaABAMlw_fsw","OEC","RaABAMlw_fsw OEC","A",8.75656283959831,1879.46945908808,16985.862915,2234.38687352069,1879.46945908808,2589.3042879533,0
"RaABAMlw_fsw","OEC","RaABAMlw_fsw OEC","B",42.2038048103487,4001.97838598564,16985.862915,3536.98566661763,3071.99260753235,4001.97838598564,0
"RaABAMlw_fsw","OEC","RaABAMlw_fsw OEC","C",15.1197349987562,1212.44263974332,16985.862915,503.242657504554,341.180267658732,665.304996392787,547.137643350535
"RaABAMlw_fsw","OEC","RaABAMlw_fsw OEC","D",0.992445369679354,993.674424325848,16985.862915,1304.29393125827,993.674424325848,1614.91337024723,0
"RaABAMlw_fsw","OEC","RaABAMlw_fsw OEC","E",32.9274519816175,8898.29800585711,16985.862915,9406.95378609887,8898.29800585711,9915.60956634063,0
"RaABAMlw_fsw","OSW","RaABAMlw_fsw OSW","A",5.24175511365947,557.420316216468,5468.915445,719.402537501436,605.130254768254,833.674820234619,-47.7099385517856
"RaABAMlw_fsw","OSW","RaABAMlw_fsw OSW","B",26.7496238461226,1288.51160021699,5468.915445,1138.79851955162,989.085329507942,1288.51160021699,0
"RaABAMlw_fsw","OSW","RaABAMlw_fsw OSW","C",7.31975112846163,214.207355176231,5468.915445,162.028361819585,109.849352056193,214.207355176231,0
"RaABAMlw_fsw","OSW","RaABAMlw_fsw OSW","D",4.20885689886544,319.932018390313,5468.915445,419.941763404847,319.932018390313,519.95148654372,0
"RaABAMlw_fsw","OSW","RaABAMlw_fsw OSW","E",56.4800130128909,3088.844155,5468.915445,3028.74426272251,2864.97304505325,3192.51548039177,0
"RaABAMlw_fwc","OEC","RaABAMlw_fwc OEC","A",11.0042187438395,624.127471501249,5640.604385,741.987172487859,624.127471501249,859.846873474468,0
"RaABAMlw_fwc","OEC","RaABAMlw_fwc OEC","B",43.4254622875843,1328.96261706736,5640.604385,1174.54950393997,1020.13627800048,1328.96261706736,0
"RaABAMlw_fwc","OEC","RaABAMlw_fwc OEC","C",16.8394905965383,402.623599667569,5640.604385,167.11501528324,113.297918596284,220.932095048382,181.691504619187
"RaABAMlw_fwc","OEC","RaABAMlw_fwc OEC","D",4.23057209320664,329.975835973873,5640.604385,433.125246847918,329.975835973873,536.274635159545,0
"RaABAMlw_fwc","OEC","RaABAMlw_fwc OEC","E",24.5002562788314,2954.91486078995,5640.604385,3123.82744644102,2954.91486078995,3292.74003209209,0
"RaABAMlw_fwc","OSW","RaABAMlw_fwc OSW","A",6.44616942288221,656.216034480299,5930.607465,780.135312413111,656.216034480299,904.054590345923,0
"RaABAMlw_fwc","OSW","RaABAMlw_fwc OSW","B",37.4432819589755,1454.55091369161,5930.607465,1234.93717705189,1072.58503037649,1397.28920511514,57.2617085764716
"RaABAMlw_fwc","OSW","RaABAMlw_fwc OSW","C",6.17242284471444,366.06217,5930.607465,175.706979164852,119.122958451568,232.290982086314,133.771187913686
"RaABAMlw_fwc","OSW","RaABAMlw_fwc OSW","D",4.85243934450819,346.941040804135,5930.607465,455.393721471964,346.941040804135,563.846378417364,0
"RaABAMlw_fwc","OSW","RaABAMlw_fwc OSW","E",45.0856864289197,3106.83730602396,5930.607465,3284.43427489818,3106.83730602396,3462.03124377241,0
"RaABLA_faf","WNE","RaABLA_faf WNE","A",3.39318778796882,2004.38740000413,15494.037255,2364.59418806576,2004.38740000413,2724.80096063335,0
"RaABLA_faf","WNE","RaABLA_faf WNE","B",50.3394623146593,4199.18878634762,15494.037255,3278.50427374622,2876.09515238421,3680.91339510824,518.275391239379
"RaABLA_faf","WNE","RaABLA_faf WNE","C",1.91333304626161,223.130327740931,15494.037255,135.704261899284,48.2781960576368,223.130327740931,0
"RaABLA_faf","WNE","RaABLA_faf WNE","D",0.00861215174611377,248.041687321632,15494.037255,403.924283265183,248.041687321632,559.806910196809,0
"RaABLA_faf","WNE","RaABLA_faf WNE","E",44.3454046993641,8819.28905358569,15494.037255,9311.31032549373,8819.28905358569,9803.33100862836,0
"RaDFHEdy_fwi","OEC","RaDFHEdy_fwi OEC","A",8.86944155367995,4647.01927490002,60050.430715,3387.16778399626,2530.74865803322,4243.58721021146,403.432064688563
"RaDFHEdy_fwi","OEC","RaDFHEdy_fwi OEC","B",39.9067466122503,11468.5524397199,60050.430715,10202.7604599576,8936.96739928767,11468.5524397199,0
"RaDFHEdy_fwi","OEC","RaDFHEdy_fwi OEC","C",16.0815800486636,4349.57784178506,60050.430715,3523.39020440903,2697.20226678084,4349.57784178506,0
"RaDFHEdy_fwi","OEC","RaDFHEdy_fwi OEC","D",2.24097001299918,7772.4966497075,60050.430715,9200.7205407715,7772.4966497075,10628.9450323398,0
"RaDFHEdy_fwi","OEC","RaDFHEdy_fwi OEC","E",32.9012617724069,31812.7845088875,60050.430715,33736.3917258656,31812.7845088875,35659.9988827932,0
"RaDFHEdy_fwi","OSW","RaDFHEdy_fwi OSW","A",12.1582180798357,34389.2884639942,444390.57858,25066.0225639588,18728.2730030947,31403.7743467758,2985.51411721836
"RaDFHEdy_fwi","OSW","RaDFHEdy_fwi OSW","B",41.2269217757546,84870.609477396,444390.57858,75503.3822393746,66136.1470023228,84870.609477396,0
"RaDFHEdy_fwi","OSW","RaDFHEdy_fwi OSW","C",11.4412742642893,32188.1357165152,444390.57858,26074.1079265784,19960.0779146888,32188.1357165152,0
"RaDFHEdy_fwi","OSW","RaDFHEdy_fwi OSW","D",5.07510744648695,57518.7262114316,444390.57858,68087.9966352184,57518.7262114316,78657.2715029111,0
"RaDFHEdy_fwi","OSW","RaDFHEdy_fwi OSW","E",30.0984784336334,235423.818710663,444390.57858,249659.06921487,235423.818710663,263894.319274686,0
"RaDFHEdy_fwi","ZoneNull","RaDFHEdy_fwi ZoneNull","A",32.9835766423358,37.7245367905755,487.48984,27.4970530837681,20.5446362947845,34.4494723102009,3.27506448037466
"RaDFHEdy_fwi","ZoneNull","RaDFHEdy_fwi ZoneNull","B",23.220802919708,93.1017933976971,487.48984,82.8260847584677,72.5503673444211,93.1017933976971,0
"RaDFHEdy_fwi","ZoneNull","RaDFHEdy_fwi ZoneNull","C",22.4908759124088,35.3099050400266,487.48984,28.6029076986434,21.895907919811,35.3099050400266,0
"RaDFHEdy_fwi","ZoneNull","RaDFHEdy_fwi ZoneNull","D",11.5419708029197,63.0971852000386,487.48984,74.6915172947301,63.0971852000386,86.2858542643199,0
"RaDFHEdy_fwi","ZoneNull","RaDFHEdy_fwi ZoneNull","E",9.76277372262774,258.256419571662,487.48984,273.872277164391,258.256419571662,289.48813426963,0
"RaDFHEdy_fwx","OSW","RaDFHEdy_fwx OSW","A",3.38440397939598,4692.64049061879,111348.506205,6280.65558436493,4692.64049061879,7868.67123485359,0
"RaDFHEdy_fwx","OSW","RaDFHEdy_fwx OSW","B",40.6995300382081,21265.5624163164,111348.506205,18918.4677421464,16571.3710637032,21265.5624163164,0
"RaDFHEdy_fwx","OSW","RaDFHEdy_fwx OSW","C",16.8351378827552,11989.2989716549,111348.506205,6533.24599619026,5001.28708092292,8065.20435471508,3924.09461693986
"RaDFHEdy_fwx","OSW","RaDFHEdy_fwx OSW","D",5.02757255646832,14412.1512722492,111348.506205,17060.4353045658,14412.1512722492,19708.7204503674,0
"RaDFHEdy_fwx","OSW","RaDFHEdy_fwx OSW","E",34.0533555431724,58988.8530541607,111348.506205,62555.7015777327,58988.8530541607,66122.5499899562,0
"RaDFHEwt_fdm","OEC","RaDFHEwt_fdm OEC","A",3.58851674641148,3.335925,92.96111,4.30617753861405,3.03000779237849,5.58234756373294,0
"RaDFHEwt_fdm","OEC","RaDFHEwt_fdm OEC","B",37.5598086124402,17.9387594071049,92.96111,15.8060979585898,13.6734356734248,17.9387594071049,0
"RaDFHEwt_fdm","OEC","RaDFHEwt_fdm OEC","C",14.1148325358852,1.05358199115158,92.96111,0.56257247050367,0.07156285689465,1.05358199115158,0
"RaDFHEwt_fdm","OEC","RaDFHEwt_fdm OEC","D",11.0047846889952,4.34390673471865,92.96111,3.2322819645886,2.12065710149744,4.34390673471865,0
"RaDFHEwt_fdm","OEC","RaDFHEwt_fdm OEC","E",33.7320574162679,66.2889368670249,92.96111,69.0539795099372,66.4280863054397,71.6798797794791,-0.139149438414805
"RaDFHEwt_fdm","OSW","RaDFHEwt_fdm OSW","A",6.14426066703711,1129.59737795029,18810.836285,871.362236240651,613.127150963516,1129.59737795029,0
"RaDFHEwt_fdm","OSW","RaDFHEwt_fdm OSW","B",44.9877634985754,3629.93800701233,18810.836285,3198.39039146269,2766.84260661552,3629.93800701233,0
"RaDFHEwt_fdm","OSW","RaDFHEwt_fdm OSW","C",9.23826300793304,213.194080281278,18810.836285,113.837481513426,14.4808639347373,213.194080281278,5.6843418860808e-14
"RaDFHEwt_fdm","OSW","RaDFHEwt_fdm OSW","D",4.59193927857844,863.78218,18810.836285,654.057668446884,429.118515827651,878.996802255281,0
"RaDFHEwt_fdm","OSW","RaDFHEwt_fdm OSW","E",35.0377735478761,12974.3246397561,18810.836285,13973.1883944713,13441.8345071124,14504.5437114538,-467.509867356352
"RaDFHEwt_fhc","OSW","RaDFHEwt_fhc OSW","A",13.5976636316784,1943.47160098621,32364.032375,1499.17819690624,1054.88488991837,1943.47160098621,0
"RaDFHEwt_fhc","OSW","RaDFHEwt_fhc OSW","B",48.7806218862738,6245.30613090656,32364.032375,5502.82872110954,4760.35102003622,6245.30613090656,0
"RaDFHEwt_fhc","OSW","RaDFHEwt_fhc OSW","C",12.871327950524,366.800285316588,32364.032375,195.85731763169,24.9143175827606,366.800285316588,0
"RaDFHEwt_fhc","OSW","RaDFHEwt_fhc OSW","D",3.51623432399931,1137.995215,32364.032375,1125.30582032717,738.298145204342,1512.31346308596,0
"RaDFHEwt_fhc","OSW","RaDFHEwt_fhc OSW","E",21.2341522075245,22670.4591427906,32364.032375,24040.8621248412,23126.6680851653,24955.0586241835,-456.208942374684
"RaDFHEwt_fwc","ZoneNull","RaDFHEwt_fwc ZoneNull","A",0,0.007248822469805,0.222395,0.010301860140225,0.007248822469805,0.01335489847783,0
"RaDFHEwt_fwc","ZoneNull","RaDFHEwt_fwc ZoneNull","B",0,0.03271156859671,0.222395,0.03781363147988,0.03271156859671,0.042915692361495,0
"RaDFHEwt_fwc","ZoneNull","RaDFHEwt_fwc ZoneNull","C",100,0.01844239982598,0.222395,0.001345867154315,0.000171203006925,0.00252053107931,0.01592186874667
"RaDFHEwt_fwc","ZoneNull","RaDFHEwt_fwc ZoneNull","D",0,0.00507334234808,0.222395,0.0077327319727,0.00507334234808,0.010392121374925,0
"RaDFHEwt_fwc","ZoneNull","RaDFHEwt_fwc ZoneNull","E",0,0.158918866759425,0.222395,0.16520090791851,0.158918866759425,0.171482965979615,0
"RaDFHEwt_fwm","OEC","RaDFHEwt_fwm OEC","A",19.815233785822,141.668763052821,2359.16616,109.282132367507,76.8955087596915,141.668763052821,0
"RaDFHEwt_fwm","OEC","RaDFHEwt_fwm OEC","B",35.6994720965309,455.249664570739,2359.16616,401.127002738567,347.0043196739,455.249664570739,0
"RaDFHEwt_fwm","OEC","RaDFHEwt_fwm OEC","C",23.3691553544495,26.7377936893205,2359.16616,14.2769587729735,1.8161214974604,26.7377936893205,0
"RaDFHEwt_fwm","OEC","RaDFHEwt_fwm OEC","D",6.86274509803922,110.239623545204,2359.16616,82.0288207664016,53.8180156284326,110.239623545204,0
"RaDFHEwt_fwm","OEC","RaDFHEwt_fwm OEC","E",14.2533936651584,1625.27031514192,2359.16616,1752.45123119955,1685.81133858398,1819.09130311176,-60.5410234420651
"RaDFHEwt_fwm","OSW","RaDFHEwt_fwm OSW","A",14.4282564342644,18485.2094378854,307828.48404,14259.3403168127,10033.4721192255,18485.2094378854,0
"RaDFHEwt_fwm","OSW","RaDFHEwt_fwm OSW","B",41.6371901351875,59401.841413548,307828.48404,52339.8136401389,45277.7830962733,59401.841413548,0
"RaDFHEwt_fwm","OSW","RaDFHEwt_fwm OSW","C",12.3469821233506,3488.79813448909,307828.48404,1862.88471337942,236.970984441253,3488.7981344891,0
"RaDFHEwt_fwm","OSW","RaDFHEwt_fwm OSW","D",4.63330616868668,14262.63614,307828.48404,10703.2764254766,7022.27695777963,14384.2755853452,0
"RaDFHEwt_fwm","OSW","RaDFHEwt_fwm OSW","E",26.9542651385108,212189.998914078,307828.48404,228663.167097221,219967.867262792,237358.490326616,-7777.86834871414
"RaDFHEwt_fwn","OSW","RaDFHEwt_fwn OSW","A",27.3131096196868,11193.0742867313,186394.809375,8634.24653002608,6075.41933250532,11193.0742867313,3.63797880709171e-12
"RaDFHEwt_fwn","OSW","RaDFHEwt_fwn OSW","B",37.7937658463833,35968.714660478,186394.809375,31692.5498840744,27416.3834301176,35968.714660478,0
"RaDFHEwt_fwn","OSW","RaDFHEwt_fwn OSW","C",12.0269649515287,2112.52011084669,186394.809375,1128.00490871026,143.489520179016,2112.52011084669,0
"RaDFHEwt_fwn","OSW","RaDFHEwt_fwn OSW","D",5.7778970917226,8709.89672735902,186394.809375,6480.99598461919,4252.09505548455,8709.89672735902,0
"RaDFHEwt_fwn","OSW","RaDFHEwt_fwn OSW","E",17.0882624906786,128410.603589585,186394.809375,138459.010949201,133193.875202743,143724.160861665,-4783.2716131581
"RaDFHEwt_fwn","ZoneNull","RaDFHEwt_fwn ZoneNull","A",22.8774210665959,201.338449451765,3352.82702,155.310843474032,109.28324755478,201.338449451765,0
"RaDFHEwt_fwn","ZoneNull","RaDFHEwt_fwn ZoneNull","B",29.3048553993102,646.996978041899,3352.82702,570.078308190671,493.159608164,646.996978041899,0
"RaDFHEwt_fwn","ZoneNull","RaDFHEwt_fwn ZoneNull","C",29.3380206951446,37.9995265516776,3352.82702,20.2902932184529,2.5810565324013,37.9995265516776,4.2632564145606e-14
"RaDFHEwt_fwn","ZoneNull","RaDFHEwt_fwn ZoneNull","D",8.64287609445476,156.671621848369,3352.82702,116.578667220425,76.4857092396541,156.671621848369,0
"RaDFHEwt_fwn","ZoneNull","RaDFHEwt_fwn ZoneNull","E",9.83682674449456,2309.82044410629,3352.82702,2490.56888777946,2395.86083526509,2585.27719510868,-86.0403911588023
"RaDFHEwt_fww","OEC","RaDFHEwt_fww OEC","A",7.47559893522626,120.407764676115,2005.11332,92.8815710242686,65.3553833877619,120.407764676115,0
"RaDFHEwt_fww","OEC","RaDFHEwt_fww OEC","B",45.4192546583851,386.927882331239,2005.11332,340.927701422598,294.927502467937,386.927882331239,0
"RaDFHEwt_fww","OEC","RaDFHEwt_fww OEC","C",15.9383318544809,22.725108211059,2005.11332,12.134338263304,1.5435663104358,22.725108211059,7.105427357601e-15
"RaDFHEwt_fww","OEC","RaDFHEwt_fww OEC","D",4.03726708074534,80.95178,2005.11332,69.7183114658632,45.7412546102893,93.6953663163238,0
"RaDFHEwt_fww","OEC","RaDFHEwt_fww OEC","E",27.1295474711624,1394.10078478159,2005.11332,1489.45138579329,1432.81250270298,1546.09042127221,-38.7117179213888
"RaDFHEwt_fww","OSW","RaDFHEwt_fww OSW","A",24.6375625656343,1958.44244217986,32613.33717,1510.72658212344,1063.01081990702,1958.44244217986,0
"RaDFHEwt_fww","OSW","RaDFHEwt_fww OSW","B",38.3494947015261,6293.4146220438,32613.33717,5545.21780199848,4797.02068843313,6293.4146220438,0
"RaDFHEwt_fww","OSW","RaDFHEwt_fww OSW","C",17.8661538671358,369.625800656494,32613.33717,197.366034711678,25.1062361535235,369.625800656494,0
"RaDFHEwt_fww","OSW","RaDFHEwt_fww OSW","D",5.92106160413513,1523.96303114725,32613.33717,1133.97421286856,743.98536197654,1523.96303114725,0
"RaDFHEwt_fww","OSW","RaDFHEwt_fww OSW","E",13.2257272615687,22467.8912739726,32613.33717,24226.0523426178,23304.8161348026,25147.2910290466,-836.92486083004
"RaDFHEwt_fww","ZoneNull","RaDFHEwt_fww ZoneNull","A",74.9826989619377,60.7201270015639,642.72155,29.7723758052502,20.9490969377365,38.5956566009287,22.1244704006352
"RaDFHEwt_fww","ZoneNull","RaDFHEwt_fww ZoneNull","B",2.31833910034602,94.5364332444919,642.72155,109.281394976853,94.5364332444919,124.026350924721,0
"RaDFHEwt_fww","ZoneNull","RaDFHEwt_fww ZoneNull","C",17.6124567474048,7.2843348192059,642.72155,3.88955607597035,0.49477669001325,7.2843348192059,0
"RaDFHEwt_fww","ZoneNull","RaDFHEwt_fww ZoneNull","D",3.25259515570934,20.90513,642.72155,22.347595401103,14.6619593859512,30.0332307735333,0
"RaDFHEwt_fww","ZoneNull","RaDFHEwt_fww ZoneNull","E",1.83391003460208,459.275524934738,642.72155,477.430623884494,459.275524934738,495.585771681087,0
"RaDFWV_fwx","OEC","RaDFWV_fwx OEC","A",13.5658914728682,31.1353,229.51164,28.4613664380316,23.9926182802931,32.9301168908864,0
"RaDFWV_fwx","OEC","RaDFWV_fwx OEC","B",18.7015503875969,42.5485446352418,229.51164,37.3117685944079,32.0749879633411,42.5485446352418,0
"RaDFWV_fwx","OEC","RaDFWV_fwx OEC","C",6.3953488372093,15.0517603647582,229.51164,19.3082499040772,15.2131189253503,23.4033818008507,-0.161358560592157
"RaDFWV_fwx","OEC","RaDFWV_fwx OEC","D",18.7984496124031,62.6001648447086,229.51164,72.9503881527502,66.4249554344119,79.4758208710884,-3.82479058970329
"RaDFWV_fwx","OEC","RaDFWV_fwx OEC","E",42.5387596899225,78.1758701552914,229.51164,71.4798648451284,64.783863666175,78.1758701552914,0
"RaDFWV_fwx","OSW","RaDFWV_fwx OSW","A",8.53306407326708,3937.23050738612,37663.260435,4670.55987439918,3937.23050738612,5403.88961804486,0
"RaDFWV_fwx","OSW","RaDFWV_fwx OSW","B",27.3234014159773,7142.12001760126,37663.260435,6122.92630500849,5263.56146953073,6982.29038722104,159.829630380227
"RaDFWV_fwx","OSW","RaDFWV_fwx OSW","C",7.57943467195739,2854.66222,37663.260435,3168.51748643914,2496.49935015974,3840.53577337158,0
"RaDFWV_fwx","OSW","RaDFWV_fwx OSW","D",5.72768123387244,10900.4510442674,37663.260435,11971.2859349154,10900.4510442674,13042.1208255634,0
"RaDFWV_fwx","OSW","RaDFWV_fwx OSW","E",50.8364186049258,12828.7966457452,37663.260435,11729.9704952684,10631.1450227304,12828.7966457452,0
"RaDFWV_fwx","ZoneNull","RaDFWV_fwx ZoneNull","A",41.2883319690196,593.493923802586,3531.854995,437.979612793003,369.211987315247,506.74727358931,86.7466502132766
"RaDFWV_fwx","ZoneNull","RaDFWV_fwx ZoneNull","B",15.8302373905925,559.10103,3531.854995,574.174609542434,493.588065742074,654.761082705694,0
"RaDFWV_fwx","ZoneNull","RaDFWV_fwx ZoneNull","C",16.2647188464203,360.144482925688,3531.854995,297.126275897917,234.108082997566,360.144482925688,0
"RaDFWV_fwx","ZoneNull","RaDFWV_fwx ZoneNull","D",20.8614067124237,1022.1848035406,3531.854995,1122.60185489712,1022.1848035406,1223.01890625364,0
"RaDFWV_fwx","ZoneNull","RaDFWV_fwx ZoneNull","E",5.75530508154398,996.930754731128,3531.854995,1099.97261008283,996.930754731128,1203.01452900793,-1.13686837721616e-13
"RaMCONdy_fdd","OBM","RaMCONdy_fdd OBM","A",12.2903907672854,208550.02167,1696854.27924,236982.468409853,197965.415145453,275999.5199774,0
