"YEAR","BpS_Code","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"RaMCONms_fmm","WEC","B",1.5801538501702,128061.516677972,0.000758193785111645,439813728.266332,53,9487
2011,"RaMCONms_fmm","WEC","C",4.40841191701452,357274.018712368,0.00585392830265924,1569233971.5933,127,9487
2011,"RaMCONms_fmm","WEC","D",0.546245318060284,38453.9055282997,0.000104608970327155,130361310.901807,17,9144
2011,"RaMCONms_fmm","WEC","E",1.63634157316838,132615.17771867,0.00081006852829014,490251873.474806,50,9487
2011,"RaOAPI_fop","WEC","A",0.0168024676285136,679.68592145895,2.97577255336421e-07,478786.339284532,1,5856
2011,"RaPIPOm_fdp","OBM","A",0.00657337790879994,196.841217437291,1.40032854703267e-08,49783.4741732458,1,3288
2011,"RaPIPOm_fpd","WCB","A",0.590094636659297,23870.2448790993,0.000336794880637724,130850460.653277,6,5856
2011,"RaPIPOm_fpd","WCB","B",0.269682801366327,10909.0883196969,7.17186534057059e-05,70176376.5977444,2,5856
2011,"RaPIPOm_fpd","WCB","C",0.570046610238435,23059.2710618861,0.00031122134867226,115046183.208439,5,5856
2011,"RaPIPOm_fpd","WCB","D",0.69293812883121,28030.4239247236,0.00045806267347737,163639230.115839,5,5856
2011,"RaPIPOm_fpd","WCB","E",0.17073529424911,6906.5079227019,3.00236404031797e-05,43489702.8517141,1,5856
2011,"RaPIPOm_fpd","WEC","A",0.0858637787316834,6044.53260556203,2.80425388548365e-06,11043173.6133858,4,9144
2011,"RaPIPOm_fpd","WEC","B",0.270423426311199,19036.9355016831,2.68309593561822e-05,96012703.2541982,5,9144
2011,"RaPIPOm_fpd","WEC","C",0.27588833120761,19421.6471498377,2.77192561242628e-05,94267883.27822,5,9144
2011,"RaPIPOm_fpd","WEC","D",0.312414974795777,12637.6711276204,9.56615517815882e-05,77238793.1292747,2,5856
2011,"RaPIPOm_fpd","WEC","E",0.153522830035532,6210.23700236802,2.43764565206869e-05,40248067.9502894,1,5856
2011,"RaPIPOm_fpd","WNE","A",1.98164699218483,80160.699706026,0.00369020246417912,481675382.482363,16,5856
2011,"RaPIPOm_fpd","WNE","B",0.854044584562377,34547.4303691104,0.000692828863959148,212296054.259599,6,5856
2011,"RaPIPOm_fpd","WNE","C",1.200596823288,48566.0068615396,0.00136564855680563,276565192.179736,10,5856
2011,"RaPIPOm_fpd","WNE","D",0.882195354697128,35686.1727587311,0.000740753192784664,218053712.626957,7,5856
2011,"RaPIPOm_fpd","WNE","E",0.431551918262008,30379.8607452273,6.70141816540147e-05,165488430.612272,6,9144
2011,"RaSAWD_fal","WCR","A",0,0,0,0,0,5856
2011,"RaSAWD_fal","WCR","B",0,0,0,0,0,5856
2011,"RaSAWD_fal","WEC","A",1.15267706466939,46789.637578426,0.000356247421531393,218705916.079235,14,3631
2011,"RaSAWD_fal","WEC","B",1.35825417419179,55134.4539574459,0.000508169620188324,317368492.02531,13,3631
2011,"RaSAWD_fal","WEC","C",0.521869478183228,42294.2341196003,8.50610661021069e-05,275669207.682824,9,9487
2011,"RaSAWD_fal","WNC","A",0,0,0,0,0,3631
2011,"RaSAWD_fal","WNC","B",0,0,0,0,0,3631
2011,"RaSAWD_fal","WNE","A",1.16742380061254,94612.3458144929,0.000419153801230504,586322890.479411,21,9487
2011,"RaSAWD_fal","WNE","B",0.856870996812343,34782.2340022125,0.000203800888047056,230675233.474104,8,3631
2011,"RaSAWD_fal","WNE","C",0.901243269785429,36583.3998574012,0.000222496886938981,260926905.493855,6,3631
2011,"RaSAWD_fal","WWC","A",0,0,0,0,0,6199
2011,"RaSAWD_fal","WWC","B",0,0,0,0,0,9487
2011,"RaSAWD_fal","WWC","C",0,0,0,0,0,5856
2011,"RaSPFI_fcd","WNE","A",0.848462202169475,68762.5172966874,0.000220506528819091,319511776.676463,36,9487
2011,"RaSPFI_fcd","WNE","B",1.08646196990833,88050.8993883176,0.000361666765159713,470875027.081776,28,9487
2011,"RaSPFI_fcd","WNE","C",2.30228326295778,186585.557124661,0.001608888002574,789904277.927946,65,9487
2011,"RaSPFI_fcd","WNE","D",2.43997523011183,197744.623785304,0.00180903776622708,887961689.666016,71,9487
2011,"RaSPFI_fcd","WNE","E",2.65170537375029,214904.018307467,0.00212946291973062,1067099210.42028,66,9487
2011,"RaSSHE_fss","WCR","A",0,0,0,0,0,9144
2011,"RaSSHE_fss","WCR","B",0,0,0,0,0,9144
2011,"RaSSHE_fss","WCR","D",0,0,0,0,0,9144
2011,"RaSSHE_fss","WCR","E",0,0,0,0,0,9144
2017,"Na0710411_fmt","WCR","A",0,0,0,0,0,9203
2017,"Na0710411_fmt","WCR","C",0,0,0,0,0,9203
2017,"Na0710411_fmt","WCR","D",0,0,0,0,0,9203
2017,"Na0710411_fmt","WCR","E",0,0,0,0,0,9203
2017,"Na0710411_fmt","WNC","A",0,0,0,0,0,9535
2017,"Na0710411_fmt","WNC","B",0,0,0,0,0,3674
2017,"Na0710411_fmt","WNC","C",0,0,0,0,0,3674
2017,"Na0710411_fmt","WNC","D",0,0,0,0,0,9535
2017,"Na0710411_fmt","WNC","E",0,0,0,0,0,9535
2017,"Na0710412_fmc","WCR","A",0,0,0,0,0,5861
2017,"Na0710412_fmc","WCR","B",0,0,0,0,0,3342
2017,"Na0710412_fmc","WCR","C",0,0,0,0,0,5861
2017,"Na0710412_fmc","WCR","E",0,0,0,0,0,5861
2017,"Na0710412_fmc","WNC","A",0,0,0,0,0,3674
2017,"Na0710412_fmc","WNC","B",0,0,0,0,0,3674
2017,"Na0710412_fmc","WNC","C",0,0,0,0,0,332
2017,"Na0710412_fmc","WNC","D",0,0,0,0,0,3674
2017,"Na0710412_fmc","WNC","E",0,0,0,0,0,3674
2017,"Na0710412_fmc","WWC","A",0,0,0,0,0,9535
2017,"Na0710412_fmc","WWC","B",0,0,0,0,0,3674
2017,"Na0710412_fmc","WWC","C",0,0,0,0,0,9535
2017,"Na0710412_fmc","WWC","D",0,0,0,0,0,9535
2017,"Na0710412_fmc","WWC","E",0,0,0,0,0,9535
2017,"Na0710412_fmh","WEC","A",1.24770607500673,100165.751854904,0.000550297625264044,339870568.81931,58,9535
2017,"Na0710412_fmh","WEC","B",2.02336664658737,162435.725443163,0.00142787316146514,995651935.137834,38,9535
2017,"Na0710412_fmh","WEC","C",1.36422615203684,109519.975061559,0.000655635878834895,523019886.367345,40,9535
2017,"Na0710412_fmh","WEC","D",1.61164679452962,129382.886027653,0.000912915997133728,589084391.084827,45,9535
2017,"Na0710412_fmh","WEC","E",1.63590755559906,131330.538140414,0.000939921776414737,820345055.732436,30,9535
2017,"Na1010471_frn","WNE","A",1.31574484328954,105627.899164151,0.000609108946190045,398089642.416496,64,9535
2017,"Na1010471_frn","WNE","B",2.58555378783984,180787.772022837,0.00264419810842344,503684699.592541,72,9203
2017,"Na1010471_frn","WNE","C",2.24812616271006,157194.068866061,0.00200197284300217,426397085.346947,73,9203
2017,"Na1010471_frn","WNE","D",0.264850699314514,7814.57828764913,1.52759710338197e-05,14770009.8290668,5,3342
2017,"Na1010471_frn","WNE","E",0.605982275551637,42371.6520605973,0.000147281513178311,124097275.26274,17,9203
